Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,ORtg,DRtg,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,-9999,Rk,Player,Pos,Age,Tm,G,MP,FG%,Dist.,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,3P,,%FGA,#,,%3PA,3P%,,Att.,#,-9999
338,Don Reid,PF,27,ORL,65,7,11.8,1.3,2.2,0.566,0,0,,1.3,2.2,0.566,0.566,0.7,1.2,0.613,1.3,2.4,3.7,0.3,0.4,0.8,0.7,2.9,3.2,reiddo01,338,Don Reid,PF,27,ORL,65,7,764,3.9,6.8,0.566,0,0,,3.9,6.8,0.566,2.2,3.5,0.613,4,7.4,11.4,1,1.1,2.5,2.3,9,9.9,reiddo01,107,97,reiddo01,338,Don Reid,PF,27,ORL,65,764,13.1,0.59,0,0.517,11.9,23.5,17.6,4.2,1.6,5.2,21.2,13.1,,0.8,1.4,2.3,0.141,,-4.3,1.6,-2.8,-0.2,reiddo01,338,Don Reid,PF,27,ORL,65,764,,,,53%,47%,0,-1.2,19,7,106,14,39,,45,9,11,reiddo01,338,Don Reid,PF,27,ORL,65,764,0.566,2.6,,1,0.669,0.269,0.048,0.014,0,,0.566,0.67,0.385,0.286,0,,,0.659,,,0.172,23,,,,,0,0,reiddo01
339,J.R. Reid,PF,32,CLE,6,0,6.5,0.3,0.8,0.4,0,0,,0.3,0.8,0.4,0.4,1,1.3,0.75,0.8,0.5,1.3,0.2,0.3,0.2,0.2,0.7,1.7,reidjr01,339,J.R. Reid,PF,32,CLE,6,0,39,1.8,4.6,0.4,0,0,,1.8,4.6,0.4,5.5,7.4,0.75,4.6,2.8,7.4,0.9,1.8,0.9,0.9,3.7,9.2,reidjr01,131,105,reidjr01,339,J.R. Reid,PF,32,CLE,6,39,15.7,0.587,0,1.6,14.9,8.9,11.9,3.8,2.7,1.9,10.5,11,,0.1,0,0.1,0.174,,1.1,0.4,1.5,0,reidjr01,339,J.R. Reid,PF,32,CLE,6,39,,,,20%,80%,-24.5,-20,0,0,1,1,2,,3,0,0,reidjr01,339,J.R. Reid,PF,32,CLE,6,39,0.4,13.4,,1,0.2,0,0.2,0.6,0,,0.4,1,,0,0.333,,,0.5,,,0,0,,,,,0,0,reidjr01
340,Glen Rice,SF,33,NYK,75,25,29.5,4.4,10,0.44,1.1,2.8,0.389,3.3,7.2,0.46,0.495,2.1,2.4,0.852,0.8,3.3,4.1,1.2,0.5,0.2,1.3,2.4,12,ricegl01,340,Glen Rice,SF,33,NYK,75,25,2212,5.4,12.2,0.44,1.3,3.4,0.389,4.1,8.8,0.46,2.5,3,0.852,1,4,5,1.4,0.7,0.2,1.6,2.9,14.6,ricegl01,105,101,ricegl01,340,Glen Rice,SF,33,NYK,75,2212,13.7,0.54,0.281,0.242,3.4,13,8.4,7.4,1,0.5,10.3,20.5,,2.7,2.9,5.7,0.123,,0.5,0.1,0.5,1.4,ricegl01,340,Glen Rice,SF,33,NYK,75,2212,,1%,80%,19%,,5.1,4.4,40,27,70,20,62,,203,10,36,ricegl01,340,Glen Rice,SF,33,NYK,75,2212,0.44,15.2,,0.719,0.17,0.121,0.144,0.285,0.281,,0.46,0.57,0.418,0.407,0.439,0.389,,0.546,0.915,,0.007,5,,0.27,0.491,,1,0,ricegl01
341,Quentin Richardson,SG,20,LAC,76,28,17.9,3.1,6.9,0.442,0.7,2,0.331,2.4,4.9,0.487,0.49,1.3,2.1,0.627,1.4,2,3.4,0.8,0.6,0.1,0.8,1.3,8.1,richaqu01,341,Quentin Richardson,SG,20,LAC,76,28,1358,6.2,13.9,0.442,1.3,4,0.331,4.8,9.9,0.487,2.6,4.2,0.627,2.8,4,6.8,1.6,1.1,0.2,1.7,2.6,16.3,richaqu01,106,106,richaqu01,341,Quentin Richardson,SG,20,LAC,76,1358,16.5,0.516,0.288,0.301,9.1,12.5,10.8,8.3,1.7,0.4,9.7,22.4,,2.1,1,3,0.106,,2,-1.1,0.8,0.9,richaqu01,341,Quentin Richardson,SG,20,LAC,76,1358,1%,95%,4%,,,-5.3,-3,17,26,42,11,72,,133,17,46,richaqu01,341,Quentin Richardson,SG,20,LAC,76,1358,0.442,11.2,,0.712,0.375,0.189,0.07,0.078,0.288,,0.487,0.65,0.303,0.243,0.366,0.331,,0.522,0.96,,0.053,27,,0.146,0.455,,1,0,richaqu01
342,Mitch Richmond*,SG,35,WAS,37,30,32.9,5.5,13.6,0.407,1.2,3.6,0.338,4.3,10,0.431,0.451,3.9,4.3,0.894,0.4,2.5,2.9,3,1.2,0.2,2.3,2.3,16.2,richmmi01,342,Mitch Richmond*,SG,35,WAS,37,30,1216,6.1,14.9,0.407,1.3,3.9,0.338,4.7,11,0.431,4.2,4.7,0.894,0.4,2.8,3.2,3.3,1.3,0.2,2.5,2.5,17.7,richmmi01,103,110,richmmi01,342,Mitch Richmond*,SG,35,WAS,37,1216,14.9,0.521,0.264,0.317,1.4,9.2,5.2,16.6,1.8,0.4,12.8,24.1,,1.4,0.2,1.6,0.065,,1,-1.2,-0.3,0.5,richmmi01,342,Mitch Richmond*,SG,35,WAS,37,1216,5%,67%,28%,,,-2.8,6.5,42,26,37,10,53,,234,6,31,richmmi01,342,Mitch Richmond*,SG,35,WAS,37,1216,0.407,16.6,,0.736,0.099,0.099,0.183,0.357,0.264,,0.431,0.58,0.22,0.391,0.467,0.338,,0.606,0.8,,0.004,2,,0.135,0.444,,0,0,richmmi01
343,Isaiah Rider,SG,29,LAL,67,6,18,3,7,0.426,0.5,1.4,0.37,2.5,5.7,0.439,0.462,1.1,1.2,0.855,0.7,1.7,2.3,1.7,0.4,0.1,1.5,1.6,7.6,rideris01,343,Isaiah Rider,SG,29,LAL,67,6,1206,6,14.1,0.426,1,2.7,0.37,5,11.3,0.439,2.1,2.5,0.855,1.3,3.3,4.7,3.3,0.8,0.2,2.9,3.1,15.1,rideris01,97,108,rideris01,343,Isaiah Rider,SG,29,LAL,67,1206,11.8,0.499,0.195,0.176,4.2,10.4,7.3,15,1.2,0.4,16.2,22.5,,0.3,0.5,0.8,0.033,,-1.4,-2,-3.4,-0.4,rideris01,343,Isaiah Rider,SG,29,LAL,67,1206,18%,75%,7%,,,-0.5,-6.1,36,23,35,13,24,,246,5,23,rideris01,343,Isaiah Rider,SG,29,LAL,67,1206,0.426,14.2,,0.805,0.167,0.155,0.193,0.29,0.195,,0.439,0.544,0.356,0.396,0.453,0.37,,0.473,0.824,,0.004,2,,0.043,0.25,,0,0,rideris01
344,Terrance Roberson,SF,24,CHH,3,0,4.3,0,0.7,0,0,0.3,0,0,0.3,0,0,0,0,,0,0.3,0.3,0.3,0,0,0.7,1,0,roberte01,344,Terrance Roberson,SF,24,CHH,3,0,13,0,5.5,0,0,2.8,0,0,2.8,0,0,0,,0,2.8,2.8,2.8,0,0,5.5,8.3,0,roberte01,13,106,roberte01,344,Terrance Roberson,SF,24,CHH,3,13,-15,0,0.5,0,0,8.7,4.4,10.9,0,0,50,14.2,,-0.1,0,-0.1,-0.334,,-18.7,-2.4,-21.1,-0.1,roberte01,344,Terrance Roberson,SF,24,CHH,3,13,,29%,42%,29%,,-19.8,-22.4,1,1,2,0,0,,2,0,0,roberte01,344,Terrance Roberson,SF,24,CHH,3,13,0,21.6,,0.5,0,0,0,0.5,0.5,,0,,,,0,0,,,,,0,0,,0,,,0,0,roberte01
345,Clifford Robinson,PF,34,PHO,82,82,33.5,6.1,14.5,0.422,1.1,3,0.361,5,11.4,0.439,0.46,3.1,4.4,0.709,1.3,2.8,4.1,2.9,1.1,1,2.3,3.1,16.4,robincl02,345,Clifford Robinson,PF,34,PHO,82,82,2751,6.6,15.5,0.422,1.2,3.3,0.361,5.4,12.3,0.439,3.3,4.7,0.709,1.4,3,4.4,3.1,1.1,1.1,2.4,3.4,17.6,robincl02,99,100,robincl02,345,Clifford Robinson,PF,34,PHO,82,2751,14.8,0.501,0.21,0.301,4.2,9.6,6.9,15.4,1.6,2.2,12.2,24.8,,1.6,3.9,5.4,0.095,,0.5,0.4,0.9,2,robincl02,345,Clifford Robinson,PF,34,PHO,82,2751,,,3%,64%,34%,2.5,0.6,92,48,107,23,159,,519,35,66,robincl02,345,Clifford Robinson,PF,34,PHO,82,2751,0.422,12.6,,0.79,0.196,0.226,0.172,0.196,0.21,,0.439,0.631,0.358,0.407,0.366,0.361,,0.757,1,,0.03,31,,0.277,0.362,,0,0,robincl02
346,David Robinson*,C,35,SAS,80,80,29.6,5,10.3,0.486,0,0,0,5,10.3,0.487,0.486,4.4,5.9,0.747,2.6,6,8.6,1.5,1,2.5,1.5,2.7,14.4,robinda01,346,David Robinson*,C,35,SAS,80,80,2371,6.1,12.5,0.486,0,0,0,6.1,12.5,0.487,5.3,7.1,0.747,3.2,7.3,10.5,1.8,1.2,3,1.9,3.2,17.5,robinda01,114,92,robinda01,346,David Robinson*,C,35,SAS,80,2371,23.7,0.559,0.001,0.571,10.4,22,16.5,8.8,1.8,5.8,10.6,22.8,,6.4,5.7,12.1,0.246,,2.5,2.7,5.2,4.3,robinda01,346,David Robinson*,C,35,SAS,80,2371,,,,,100%,12.5,8.9,47,29,118,22,208,,260,33,68,robinda01,346,David Robinson*,C,35,SAS,80,2371,0.486,7.1,,0.999,0.417,0.205,0.259,0.118,0.001,,0.487,0.668,0.29,0.408,0.361,0,,0.743,,,0.145,114,,0,,,0,0,robinda01
347,Eddie Robinson,SF,24,CHH,67,6,17.9,3.2,6.1,0.531,0,0.1,0.5,3.2,6,0.531,0.533,1,1.3,0.727,0.9,2.1,3,0.9,0.7,0.5,0.6,1,7.4,robined01,347,Eddie Robinson,SF,24,CHH,67,6,1201,6.5,12.2,0.531,0.1,0.1,0.5,6.4,12.1,0.531,1.9,2.6,0.727,1.8,4.1,5.9,1.8,1.5,1,1.3,2,14.9,robined01,111,99,robined01,347,Eddie Robinson,SF,24,CHH,67,1201,17.9,0.559,0.01,0.216,5.7,13.1,9.4,9.4,2.2,2,8.8,18.8,,2.1,1.8,4,0.159,,1.4,1.2,2.6,1.4,robined01,347,Eddie Robinson,SF,24,CHH,67,1201,,37%,60%,3%,,1.6,-1.3,17,16,35,5,41,,120,6,5,robined01,347,Eddie Robinson,SF,24,CHH,67,1201,0.531,10.7,,0.99,0.258,0.115,0.339,0.278,0.01,,0.531,0.762,0.511,0.478,0.389,0.5,,0.822,1,,0.066,24,,0.5,1,,1,0,robined01
348,Glenn Robinson,SF,28,MIL,76,74,37,9,19.2,0.468,0.7,2.4,0.299,8.3,16.8,0.493,0.487,3.3,4,0.82,1.6,5.3,6.9,3.3,1.1,0.8,2.9,2.5,22,robingl01,348,Glenn Robinson,SF,28,MIL,76,74,2813,8.8,18.7,0.468,0.7,2.4,0.299,8,16.3,0.493,3.2,3.9,0.82,1.6,5.1,6.7,3.2,1.1,0.8,2.8,2.4,21.4,robingl01,103,104,robingl01,348,Glenn Robinson,SF,28,MIL,76,2813,20.1,0.525,0.126,0.21,5,16.1,10.6,16.5,1.6,1.6,12.1,29.2,,4.2,2.5,6.7,0.114,,2.3,-1,1.3,2.4,robingl01,348,Glenn Robinson,SF,28,MIL,76,2813,,2%,78%,20%,1%,3.6,-1.9,76,96,88,21,97,,575,23,72,robingl01,348,Glenn Robinson,SF,28,MIL,76,2813,0.468,12.9,,0.874,0.145,0.169,0.362,0.199,0.126,,0.493,0.602,0.494,0.487,0.424,0.299,,0.566,0.873,,0.028,40,,0.185,0.206,,4,0,robingl01
349,Jamal Robinson,SF,27,MIA,6,0,12,0.5,3.7,0.136,0,0.3,0,0.5,3.3,0.15,0.136,0,0,,0.5,1.3,1.8,0.3,1,0,0.5,1.2,1,robinja03,349,Jamal Robinson,SF,27,MIA,6,0,72,1.5,11,0.136,0,1,0,1.5,10,0.15,0,0,,1.5,4,5.5,1,3,0,1.5,3.5,3,robinja03,39,94,robinja03,349,Jamal Robinson,SF,27,MIA,6,72,-1.9,0.136,0.091,0,5,13.2,9.1,4.4,4.6,0,12,16.8,,-0.4,0.2,-0.2,-0.166,,-10.7,0.8,-9.9,-0.1,robinja03,349,Jamal Robinson,SF,27,MIA,6,72,,19%,81%,,,-4.5,-7.2,1,1,3,1,0,,4,0,2,robinja03,349,Jamal Robinson,SF,27,MIA,6,72,0.136,12.2,,0.909,0.227,0.182,0.136,0.364,0.091,,0.15,0.2,0,0.333,0.125,0,,0.667,,,0.045,1,,0,,,0,0,robinja03
350,James Robinson,PG,30,ORL,6,0,8.3,0.7,1.8,0.364,0.3,0.8,0.4,0.3,1,0.333,0.455,0,0,,0,1.3,1.3,0,0.7,0.2,0.7,0.8,1.7,robinja02,350,James Robinson,PG,30,ORL,6,0,50,2.9,7.9,0.364,1.4,3.6,0.4,1.4,4.3,0.333,0,0,,0,5.8,5.8,0,2.9,0.7,2.9,3.6,7.2,robinja02,65,96,robinja02,350,James Robinson,PG,30,ORL,6,50,5.1,0.455,0.455,0,0,18.2,8.9,0,4.1,1.5,26.7,13.3,,-0.1,0.1,0,-0.017,,-7.9,2,-5.9,-0.1,robinja02,350,James Robinson,PG,30,ORL,6,50,3%,97%,,,,-1,-2,1,2,0,1,0,,0,0,1,robinja02,350,James Robinson,PG,30,ORL,6,50,0.364,19.2,,0.545,0.091,0,0.091,0.364,0.455,,0.333,1,,0,0.25,0.4,,0.5,1,,0,0,,0,,,0,0,robinja02
351,Larry Robinson,PG-SG,33,TOT,34,1,18.6,2,5.4,0.364,1.3,3.4,0.379,0.7,2,0.338,0.484,0.6,0.7,0.875,0.7,1.9,2.6,1.1,0.8,0.1,0.7,1.4,5.9,robinla01,351,Larry Robinson,PG-SG,33,TOT,34,1,632,3.8,10.5,0.364,2.5,6.6,0.379,1.3,3.9,0.338,1.2,1.4,0.875,1.3,3.6,5,2.1,1.6,0.1,1.4,2.6,11.3,robinla01,105,105,robinla01,351,Larry Robinson,PG-SG,33,TOT,34,632,11.8,0.511,0.63,0.13,4,11.4,7.7,9.1,2.3,0.2,11.4,15.5,,0.6,0.5,1.1,0.083,,0.3,0.5,0.9,0.5,robinla01,351,Larry Robinson,PG-SG,33,TOT,34,632,96%,4%,,,,-6,-0.1,17,3,16,2,2,,79,1,4,robinla01,351,Larry Robinson,PG-SG,33,TOT,34,632,0.364,21.1,,0.37,0.027,0.027,0.158,0.158,0.63,,0.338,0.4,0.2,0.414,0.276,0.379,,0.478,0.909,,0,0,,0.474,0.418,,1,0,robinla01
351,Larry Robinson,SG,33,CLE,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,1,0,0,robinla01,351,Larry Robinson,SG,33,CLE,1,0,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,36,0,0,robinla01,0,115,robinla01,351,Larry Robinson,SG,33,CLE,1,1,-54.4,,,,0,0,0,0,0,0,100,45.2,,0,0,0,-1.521,,-27.2,-11.1,-38.2,0,robinla01,351,Larry Robinson,SG,33,CLE,1,1,,100%,,,,-166.7,-161.9,0,1,0,0,0,,0,0,0,robinla01,351,Larry Robinson,SG,33,CLE,1,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,robinla01
351,Larry Robinson,PG,33,ATL,33,1,19.1,2,5.6,0.364,1.3,3.5,0.379,0.7,2.1,0.338,0.484,0.6,0.7,0.875,0.7,1.9,2.6,1.1,0.8,0.1,0.7,1.4,6,robinla01,351,Larry Robinson,PG,33,ATL,33,1,631,3.8,10.5,0.364,2.5,6.6,0.379,1.3,3.9,0.338,1.2,1.4,0.875,1.3,3.7,5,2.1,1.6,0.1,1.4,2.6,11.4,robinla01,105,105,robinla01,351,Larry Robinson,PG,33,ATL,33,631,11.9,0.511,0.63,0.13,4,11.4,7.7,9.2,2.3,0.2,11,15.5,,0.6,0.5,1.1,0.085,,0.4,0.6,1,0.5,robinla01,351,Larry Robinson,PG,33,ATL,33,631,96%,4%,,,,-5.7,0.2,17,2,16,2,2,,79,1,4,robinla01,351,Larry Robinson,PG,33,ATL,33,631,0.364,21.1,,0.37,0.027,0.027,0.158,0.158,0.63,,0.338,0.4,0.2,0.414,0.276,0.379,,0.478,0.909,,0,0,,0.474,0.418,,1,0,robinla01
352,Carlos Rogers,C,29,HOU,39,0,13.9,1.9,2.8,0.682,0,0,0,1.9,2.8,0.688,0.682,0.7,1.3,0.558,1.2,2.3,3.6,0.2,0.3,0.5,0.4,0.8,4.6,rogerca01,352,Carlos Rogers,C,29,HOU,39,0,544,5,7.3,0.682,0,0.1,0,5,7.2,0.688,1.9,3.4,0.558,3.2,6,9.2,0.6,0.7,1.2,1.1,2.2,11.8,rogerca01,129,103,rogerca01,352,Carlos Rogers,C,29,HOU,39,544,18.1,0.674,0.009,0.473,10.5,18.9,14.8,2.7,1,2.3,11.3,12.7,,1.5,0.5,2,0.18,,2.4,-0.4,2,0.6,rogerca01,352,Carlos Rogers,C,29,HOU,39,544,,,,6%,95%,2.6,0.1,7,5,17,2,26,,20,6,12,rogerca01,352,Carlos Rogers,C,29,HOU,39,544,0.682,2.6,,0.991,0.755,0.173,0.027,0.036,0.009,,0.688,0.819,0.263,0.667,0,0,,0.72,,,0.2,22,,0,,,0,0,rogerca01
353,Rodney Rogers,SF,29,PHO,82,3,26.6,4.6,10.7,0.43,0.7,2.3,0.296,3.9,8.4,0.467,0.462,2.3,3,0.761,1.1,3.2,4.4,2.2,1.2,0.6,1.9,3.3,12.2,rogerro01,353,Rodney Rogers,SF,29,PHO,82,3,2183,6.2,14.4,0.43,0.9,3.1,0.296,5.3,11.3,0.467,3.1,4.1,0.761,1.6,4.4,5.9,3,1.6,0.8,2.6,4.4,16.5,rogerro01,98,98,rogerro01,353,Rodney Rogers,SF,29,PHO,82,2183,14.6,0.507,0.216,0.282,4.8,14,9.3,14.5,2.3,1.6,13.8,23.3,,1,3.7,4.7,0.104,,-0.7,1.3,0.6,1.4,rogerro01,353,Rodney Rogers,SF,29,PHO,82,2183,,1%,37%,60%,3%,1.6,-1.6,59,47,124,34,103,,386,22,59,rogerro01,353,Rodney Rogers,SF,29,PHO,82,2183,0.43,11.3,,0.784,0.308,0.186,0.107,0.183,0.216,,0.467,0.6,0.325,0.372,0.444,0.296,,0.611,0.964,,0.035,28,,0.28,0.208,,0,0,rogerro01
354,Sean Rooks,C,31,LAC,82,0,18.9,2.1,4.8,0.428,0,0,0.5,2,4.8,0.427,0.429,1.3,1.7,0.748,1.1,2.6,3.7,0.9,0.4,0.8,0.9,2.4,5.4,rooksse01,354,Sean Rooks,C,31,LAC,82,0,1553,3.9,9.2,0.428,0,0,0.5,3.9,9.1,0.427,2.5,3.3,0.748,2.1,4.9,7,1.8,0.8,1.5,1.7,4.6,10.3,rooksse01,100,104,rooksse01,354,Sean Rooks,C,31,LAC,82,1553,11.5,0.487,0.005,0.362,6.9,15.2,11.2,8.1,1.2,2.9,13.7,15.8,,0.8,1.5,2.3,0.07,,-2.3,0.7,-1.7,0.1,rooksse01,354,Sean Rooks,C,31,LAC,82,1553,,,,13%,87%,1.4,7.8,45,12,127,6,49,,170,7,15,rooksse01,354,Sean Rooks,C,31,LAC,82,1553,0.428,12.8,,0.995,0.149,0.152,0.233,0.461,0.005,,0.427,0.661,0.283,0.446,0.39,0.5,,0.804,1,,0.015,5,,0,,,0,0,rooksse01
355,Jalen Rose,SF,28,IND,72,72,40.9,7.9,17.3,0.457,0.8,2.4,0.339,7.1,14.8,0.476,0.48,4,4.8,0.828,0.5,4.5,5,6,0.9,0.6,2.9,3.2,20.5,roseja01,355,Jalen Rose,SF,28,IND,72,72,2943,6.9,15.2,0.457,0.7,2.1,0.339,6.2,13.1,0.476,3.5,4.2,0.828,0.5,3.9,4.4,5.3,0.8,0.5,2.6,2.8,18.1,roseja01,105,104,roseja01,355,Jalen Rose,SF,28,IND,72,2943,17.8,0.53,0.14,0.277,1.5,12,6.9,28.7,1.2,1,13.2,25.5,,4.8,2.5,7.3,0.119,,2.1,-0.4,1.8,2.7,roseja01,355,Jalen Rose,SF,28,IND,72,2943,3%,57%,41%,,,-0.7,-2.6,112,43,81,42,118,,958,27,53,roseja01,355,Jalen Rose,SF,28,IND,72,2943,0.457,13.6,,0.86,0.111,0.203,0.26,0.286,0.14,,0.476,0.652,0.44,0.474,0.434,0.339,,0.528,0.864,,0.007,9,,0.42,0.384,,0,0,roseja01
356,Malik Rose,PF,26,SAS,57,9,21.4,2.8,6.5,0.435,0.1,0.3,0.176,2.8,6.2,0.447,0.439,2,2.8,0.713,1.7,3.7,5.4,0.8,1,0.7,1.3,2.6,7.7,rosema01,356,Malik Rose,PF,26,SAS,57,9,1219,4.7,10.9,0.435,0.1,0.5,0.176,4.6,10.4,0.447,3.4,4.7,0.713,2.8,6.3,9.1,1.4,1.7,1.2,2.2,4.4,12.9,rosema01,99,94,rosema01,356,Malik Rose,PF,26,SAS,57,1219,14.8,0.498,0.046,0.435,9.3,18.8,14.3,6.6,2.6,2.3,14.4,19.8,,0.7,2.6,3.3,0.131,,-1.7,2.2,0.4,0.8,rosema01,356,Malik Rose,PF,26,SAS,57,1219,,,19%,79%,3%,8.3,-0.9,26,13,63,17,59,,106,5,47,rosema01,356,Malik Rose,PF,26,SAS,57,1219,0.435,8.6,,0.954,0.399,0.204,0.177,0.174,0.046,,0.447,0.605,0.267,0.385,0.359,0.176,,0.694,1,,0.068,22,,0.412,0.286,,3,0,rosema01
357,Michael Ruffin,PF,24,CHI,45,16,19.5,0.9,2,0.444,0,0,,0.9,2,0.444,0.444,0.9,1.7,0.506,2.2,3.6,5.8,0.9,0.7,0.8,1,2.9,2.6,ruffimi01,357,Michael Ruffin,PF,24,CHI,45,16,879,1.6,3.7,0.444,0,0,,1.6,3.7,0.444,1.6,3.2,0.506,4.1,6.6,10.7,1.6,1.2,1.6,1.9,5.4,4.9,ruffimi01,97,103,ruffimi01,357,Michael Ruffin,PF,24,CHI,45,879,10.1,0.48,0,0.856,13.1,22.6,17.7,6.9,1.8,3.2,27.1,9,,0.2,0.9,1,0.056,,-3.5,0.1,-3.4,-0.3,ruffimi01,357,Michael Ruffin,PF,24,CHI,45,879,,,5%,94%,1%,-7.6,3.5,20,14,63,9,29,,88,3,12,ruffimi01,357,Michael Ruffin,PF,24,CHI,45,879,0.444,2,,1,0.789,0.144,0.044,0.022,0,,0.444,0.493,0.308,0,0.5,,,0.625,,,0.2,14,,,,,0,0,ruffimi01
358,Bryon Russell,SF,30,UTA,78,46,31.7,3.9,9,0.44,1.2,2.9,0.413,2.7,6,0.453,0.508,2.8,3.7,0.779,1.2,3,4.2,2.1,1.2,0.3,1.4,2.9,12,russebr01,358,Bryon Russell,SF,30,UTA,78,46,2473,4.5,10.2,0.44,1.4,3.3,0.413,3.1,6.8,0.453,3.2,4.1,0.779,1.4,3.4,4.8,2.3,1.4,0.3,1.6,3.3,13.6,russebr01,112,104,russebr01,358,Bryon Russell,SF,30,UTA,78,2473,14.1,0.565,0.329,0.407,4.8,11.6,8.3,10.4,2.1,0.7,12,17.5,,4.5,2.3,6.8,0.133,,1.1,0.2,1.3,2,russebr01,358,Bryon Russell,SF,30,UTA,78,2473,,36%,64%,,,5.8,2.1,65,23,100,16,85,,342,13,44,russebr01,358,Bryon Russell,SF,30,UTA,78,2473,0.44,13.9,,0.671,0.313,0.073,0.054,0.231,0.329,,0.453,0.589,0.235,0.316,0.37,0.413,,0.77,0.958,,0.033,21,,0.3,0.493,,1,0,russebr01
359,Arvydas Sabonis*,C,36,POR,61,42,21.3,4,8.5,0.479,0,0.2,0.067,4,8.2,0.491,0.48,2,2.6,0.776,0.8,4.6,5.4,1.5,0.7,1,1.4,2.2,10.1,sabonar01,359,Arvydas Sabonis*,C,36,POR,61,42,1299,6.8,14.3,0.479,0,0.4,0.067,6.8,13.9,0.491,3.4,4.3,0.776,1.4,7.8,9.2,2.5,1.1,1.7,2.4,3.8,17.1,sabonar01,103,97,sabonar01,359,Arvydas Sabonis*,C,36,POR,61,1299,18.4,0.527,0.029,0.302,4.9,24.9,15.2,12.3,1.7,3.5,12.7,24,,1.5,2.3,3.7,0.138,,-0.2,1.4,1.2,1.1,sabonar01,359,Arvydas Sabonis*,C,36,POR,61,1299,,,,,100%,8.8,6.2,42,13,64,14,75,,196,16,24,sabonar01,359,Arvydas Sabonis*,C,36,POR,61,1299,0.479,9.6,,0.971,0.298,0.312,0.089,0.271,0.029,,0.491,0.662,0.447,0.326,0.407,0.067,,0.833,1,,0.043,21,,0,,,1,0,sabonar01
360,Soumaila Samake,C,22,NJN,34,0,6.6,0.5,1.4,0.375,0,0,,0.5,1.4,0.375,0.375,0.3,0.7,0.417,0.6,0.9,1.6,0,0.1,0.4,0.1,0.7,1.4,samakso01,360,Soumaila Samake,C,22,NJN,34,0,226,2.9,7.6,0.375,0,0,,2.9,7.6,0.375,1.6,3.8,0.417,3.5,4.9,8.4,0.2,0.3,2.2,0.6,3.7,7.3,samakso01,93,106,samakso01,360,Soumaila Samake,C,22,NJN,34,226,9,0.393,0,0.5,10.9,16.2,13.5,0.7,0.5,4.6,6.4,12.6,,0,0.2,0.1,0.028,,-2.9,-0.9,-3.9,-0.1,samakso01,360,Soumaila Samake,C,22,NJN,34,226,,,,18%,82%,-7.7,-2.2,1,2,8,0,8,,2,0,6,samakso01,360,Soumaila Samake,C,22,NJN,34,226,0.375,5.2,,1,0.521,0.25,0.208,0.021,0,,0.375,0.52,0.167,0.3,0,,,0.444,,,0.167,5,,,,,0,0,samakso01
361,Pepe Sánchez,PG,23,TOT,29,0,5.2,0.3,1,0.321,0,0,0,0.3,0.9,0.333,0.321,0.1,0.1,1,0.1,0.4,0.5,1.4,0.4,0,0.2,0.7,0.7,sanchpe01,361,Pepe Sánchez,PG,23,TOT,29,0,150,2.2,6.7,0.321,0,0.2,0,2.2,6.5,0.333,0.5,0.5,1,0.7,2.9,3.6,9.8,2.6,0.2,1.4,5,4.8,sanchpe01,102,98,sanchpe01,361,Pepe Sánchez,PG,23,TOT,29,150,12.6,0.346,0.036,0.071,2.3,8.9,5.6,41.3,3.9,0.5,17.2,10.5,,0.1,0.2,0.3,0.107,,-2.2,2.8,0.6,0.1,sanchpe01,361,Pepe Sánchez,PG,23,TOT,29,150,87%,13%,,,,-1.3,-3.7,6,0,9,0,0,,85,0,1,sanchpe01,361,Pepe Sánchez,PG,23,TOT,29,150,0.321,12.9,,0.964,0.143,0.179,0.286,0.357,0.036,,0.333,0.75,0,0.125,0.5,0,,0.778,,,0,0,,0,,,0,0,sanchpe01
