Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,-9999,Rk,Player,Pos,Age,Tm,G,MP,FG%,Dist.,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,3P,,%FGA,#,,%3PA,3P%,,Att.,#,-9999,Season
17,Ryan Arcidiacono,PG,27,NYK,10,0,7.6,0.6,1.2,0.5,0.4,0.9,0.444,0.2,0.3,0.667,0.667,0,0,,0,0.8,0.8,0.4,0.1,0,0.3,0.5,1.6,arcidry01,17,Ryan Arcidiacono,PG,27,NYK,10,0,76,3.9,7.9,0.5,2.6,5.9,0.444,1.3,2,0.667,0,0,,0,5.3,5.3,2.6,0.7,0,2,3.3,10.5,,111,115,arcidry01,17,Ryan Arcidiacono,PG,27,NYK,10,76,6.1,0.667,0.75,0,0,11.5,5.7,7.5,0.7,0,20,8.6,,0,0.1,0.1,0.052,,-4.6,0,-4.6,-0.1,arcidry01,17,Ryan Arcidiacono,PG,27,NYK,10,76,15%,51%,34%,,,-7.3,-7.7,3,0,1,0,0,4,9,0,0,arcidry01,17,Ryan Arcidiacono,PG,27,NYK,10,76,0.5,21.5,,0.25,0,0.083,0.167,0,0.75,,0.667,,1,0.5,,0.444,,1,1,,0,0,,0.222,0.5,,0,0,arcidry01,2022
18,Trevor Ariza,SF,36,LAL,24,11,19.3,1.4,4.1,0.333,0.8,3.1,0.27,0.5,1,0.52,0.434,0.4,0.8,0.556,0.4,3,3.4,1.1,0.5,0.3,0.5,0.8,4,arizatr01,18,Trevor Ariza,SF,36,LAL,24,11,462,3.4,10.3,0.333,2.1,7.7,0.27,1.3,2.6,0.52,1,1.9,0.556,1,7.5,8.5,2.8,1.3,0.6,1.1,2.1,10,,97,114,arizatr01,18,Trevor Ariza,SF,36,LAL,24,462,7,0.449,0.747,0.182,2.3,16.7,9.5,7.5,1.3,1.2,9.3,11,,-0.2,0.4,0.2,0.02,,-3.3,-0.2,-3.4,-0.2,arizatr01,18,Trevor Ariza,SF,36,LAL,24,462,,,44%,55%,2%,-4.8,-1.9,5,3,13,0,6,4,72,3,3,arizatr01,18,Trevor Ariza,SF,36,LAL,24,462,0.333,19.3,,0.253,0.162,0.081,0.01,0,0.747,,0.52,0.688,0.25,0,,0.27,,0.769,1,,0.01,1,,0.365,0.185,,0,0,arizatr01,2022
19,D.J. Augustin,PG,34,TOT,55,2,16.1,1.7,4,0.423,1.2,3,0.415,0.5,1.1,0.448,0.577,0.7,0.8,0.884,0.2,1,1.2,1.9,0.3,0,1,0.7,5.3,augusdj01,19,D.J. Augustin,PG,34,TOT,55,2,883,5.1,12,0.423,3.7,8.9,0.415,1.4,3.1,0.448,2.1,2.3,0.884,0.6,3.1,3.7,5.8,0.9,0.1,3,2.1,15.9,,112,120,augusdj01,19,D.J. Augustin,PG,34,TOT,55,883,9.7,0.61,0.739,0.194,1.4,7,4.2,16.8,0.9,0.1,18.9,14.3,,0.7,0.1,0.8,0.043,,-1.2,-2.4,-3.6,-0.4,augusdj01,19,D.J. Augustin,PG,34,TOT,55,883,100%,,,,,-11.7,-5.8,44,8,20,1,11,2,265,3,10,augusdj01,19,D.J. Augustin,PG,34,TOT,55,883,0.423,20.3,,0.261,0.131,0.086,0.018,0.027,0.739,,0.448,0.586,0.368,0.25,0.167,0.415,,0.308,0.824,,0,0,,0.238,0.462,,0,0,augusdj01,2022
19,D.J. Augustin,PG,34,HOU,34,2,15,1.6,4,0.404,1.1,2.8,0.406,0.5,1.2,0.4,0.548,1,1.1,0.868,0.2,1,1.2,2.2,0.3,0,1.3,0.5,5.4,augusdj01,19,D.J. Augustin,PG,34,HOU,34,2,510,5.1,12.7,0.404,3.6,9,0.406,1.5,3.7,0.4,3.1,3.5,0.868,0.7,3.2,3.8,6.9,0.9,0,4.2,1.6,17,,107,121,augusdj01,19,D.J. Augustin,PG,34,HOU,34,510,9.7,0.596,0.706,0.279,1.5,7.4,4.4,20.5,0.9,0,22.8,16.4,,0.2,0,0.2,0.017,,-1.4,-2.9,-4.3,-0.3,augusdj01,19,D.J. Augustin,PG,34,HOU,34,510,100%,,,,,-13.9,-5.6,33,8,8,1,9,1,181,2,5,augusdj01,19,D.J. Augustin,PG,34,HOU,34,510,0.404,19.8,,0.294,0.162,0.074,0.022,0.037,0.706,,0.4,0.545,0.3,0,0.2,0.406,,0.375,0.769,,0,0,,0.156,0.533,,0,0,augusdj01,2022
19,D.J. Augustin,PG,34,LAL,21,0,17.8,1.9,4.1,0.453,1.4,3.2,0.426,0.5,0.9,0.556,0.622,0.2,0.2,1,0.2,1.1,1.3,1.6,0.3,0,0.5,1,5.3,augusdj01,19,D.J. Augustin,PG,34,LAL,21,0,373,5,11.1,0.453,3.7,8.7,0.426,1.3,2.3,0.556,0.6,0.6,1,0.5,3,3.5,4.2,0.9,0.1,1.4,2.8,14.4,,123,118,augusdj01,19,D.J. Augustin,PG,34,LAL,21,373,9.7,0.635,0.791,0.058,1.2,6.6,3.9,11.8,0.9,0.2,11.1,11.4,,0.5,0.1,0.6,0.079,,-1,-1.6,-2.6,-0.1,augusdj01,19,D.J. Augustin,PG,34,LAL,21,373,100%,,,,,-8.7,-6.1,11,0,12,0,2,1,84,1,5,augusdj01,19,D.J. Augustin,PG,34,LAL,21,373,0.453,21.1,,0.209,0.081,0.105,0.012,0.012,0.791,,0.556,0.714,0.444,1,0,0.426,,0.2,0.897,,0,0,,0.353,0.417,,0,0,augusdj01,2022
20,Deni Avdija,SF,21,WAS,82,8,24.2,3,7.1,0.432,1,3.2,0.317,2,3.9,0.525,0.503,1.3,1.7,0.757,0.6,4.5,5.2,2,0.7,0.5,1.1,2.3,8.4,avdijde01,20,Deni Avdija,SF,21,WAS,82,8,1984,6.2,14.4,0.432,2,6.5,0.317,4.2,8,0.525,2.6,3.4,0.757,1.3,9.3,10.6,4.2,1.5,1.1,2.2,4.7,17.1,,106,113,avdijde01,20,Deni Avdija,SF,21,WAS,82,1984,11.6,0.536,0.447,0.235,3,20.5,11.9,11.8,1.5,1.9,12,16.3,,0.6,1.8,2.4,0.058,,-2.1,0.4,-1.7,0.1,avdijde01,20,Deni Avdija,SF,21,WAS,82,1984,,7%,69%,24%,,-0.7,5.2,55,20,105,4,52,2,387,11,39,avdijde01,20,Deni Avdija,SF,21,WAS,82,1984,0.432,14.4,,0.553,0.221,0.261,0.04,0.031,0.447,,0.525,0.633,0.464,0.435,0.389,0.317,,0.589,0.939,,0.022,7,,0.247,0.266,,1,0,avdijde01,2022
21,Joel Ayayi,SG,21,WAS,7,0,2.9,0.1,0.9,0.167,0,0.1,0,0.1,0.7,0.2,0.167,0,0,,0.1,0.3,0.4,0.6,0,0,0,0,0.3,ayayijo01,21,Joel Ayayi,SG,21,WAS,7,0,20,2.5,14.8,0.167,0,2.5,0,2.5,12.4,0.2,0,0,,2.5,4.9,7.4,9.9,0,0,0,0,4.9,,79,120,ayayijo01,21,Joel Ayayi,SG,21,WAS,7,20,3.4,0.167,0.167,0,5.6,10.9,8.3,25.4,0,0,0,13.3,,0,0,0,-0.098,,-4.3,-1.7,-6,0,ayayijo01,21,Joel Ayayi,SG,21,WAS,7,20,20%,51%,29%,,,0.2,3.5,0,0,0,0,0,0,11,0,2,ayayijo01,21,Joel Ayayi,SG,21,WAS,7,20,0.167,12.6,,0.833,0.167,0.333,0.167,0.167,0.167,,0.2,0,0,1,0,0,,0,,,0,0,,0,,,0,0,ayayijo01,2022
22,Deandre Ayton,C,23,PHO,58,58,29.5,7.6,12,0.634,0.1,0.3,0.368,7.5,11.7,0.642,0.639,1.8,2.4,0.746,2.6,7.7,10.2,1.4,0.7,0.7,1.6,2.4,17.2,aytonde01,22,Deandre Ayton,C,23,PHO,58,58,1713,12.4,19.6,0.634,0.2,0.5,0.368,12.2,19,0.642,3,4,0.746,4.2,12.5,16.7,2.4,1.1,1.1,2.6,4,28,,124,105,aytonde01,22,Deandre Ayton,C,23,PHO,58,1713,21.9,0.656,0.027,0.204,9.6,27.1,18.6,7.6,1.1,2.1,10.7,21.4,,4.1,3.1,7.3,0.203,,2.2,0.6,2.8,2.1,aytonde01,22,Deandre Ayton,C,23,PHO,58,1713,,,,,100%,9.8,3.7,19,34,89,23,71,2,210,17,37,aytonde01,22,Deandre Ayton,C,23,PHO,58,1713,0.634,7,,0.973,0.333,0.397,0.184,0.059,0.027,,0.642,0.793,0.588,0.555,0.415,0.368,,0.809,1,,0.145,95,,0,,,0,0,aytonde01,2022
23,Udoka Azubuike,C,22,UTA,17,6,11.5,2.2,2.9,0.755,0,0,,2.2,2.9,0.755,0.755,0.4,0.6,0.545,1.1,3.1,4.2,0,0.1,0.6,0.7,1.5,4.7,azubuud01,23,Udoka Azubuike,C,22,UTA,17,6,195,9.4,12.4,0.755,0,0,,9.4,12.4,0.755,1.5,2.8,0.545,4.6,13.4,18,0,0.3,2.8,3,6.3,20.3,,124,107,azubuud01,23,Udoka Azubuike,C,22,UTA,17,195,17.6,0.743,0,0.224,10.5,28.8,19.9,0,0.3,5,18.2,14.7,,0.3,0.3,0.6,0.157,,-1.8,0.4,-1.4,0,azubuud01,23,Udoka Azubuike,C,22,UTA,17,195,,,,,100%,-0.1,-6.5,2,2,15,5,5,0,0,3,2,azubuud01,23,Udoka Azubuike,C,22,UTA,17,195,0.755,2.8,,1,0.694,0.286,0.02,0,0,,0.755,0.824,0.643,0,,,,0.892,,,0.571,26,,,,,0,0,azubuud01,2022
24,Marvin Bagley III,PF,22,TOT,48,25,24,4.7,9.3,0.504,0.5,2,0.237,4.2,7.3,0.579,0.53,1.4,2.1,0.663,2.2,4.9,7,0.8,0.5,0.4,0.8,1.9,11.3,baglema01,24,Marvin Bagley III,PF,22,TOT,48,25,1153,9.5,18.8,0.504,1,4.1,0.237,8.5,14.7,0.579,2.8,4.3,0.663,4.4,9.8,14.3,1.5,0.9,0.8,1.6,3.9,22.8,,112,114,baglema01,24,Marvin Bagley III,PF,22,TOT,48,1153,15.7,0.551,0.217,0.226,9.7,22.6,16,5.2,0.9,1.4,7.4,19.8,,1.2,0.9,2,0.084,,-0.5,-1.8,-2.3,-0.1,baglema01,24,Marvin Bagley III,PF,22,TOT,48,1153,,,,71%,29%,-5.9,0.8,9,5,57,14,55,9,95,19,30,baglema01,24,Marvin Bagley III,PF,22,TOT,48,1153,0.504,9.2,,0.783,0.327,0.363,0.081,0.011,0.217,,0.579,0.795,0.457,0.306,0.2,0.237,,0.658,0.913,,0.126,52,,0.485,0.213,,1,0,baglema01,2022
24,Marvin Bagley III,PF,22,SAC,30,17,22.1,3.8,8.2,0.463,0.5,2.1,0.242,3.3,6.1,0.538,0.494,1.2,1.6,0.745,2.2,4.9,7.2,0.6,0.3,0.4,0.7,1.7,9.3,baglema01,24,Marvin Bagley III,PF,22,SAC,30,17,663,8.4,18,0.463,1.1,4.5,0.242,7.3,13.5,0.538,2.6,3.4,0.745,4.9,10.9,15.8,1.2,0.7,0.8,1.5,3.7,20.4,,110,115,baglema01,24,Marvin Bagley III,PF,22,SAC,30,663,14.3,0.521,0.252,0.191,11,24.8,17.8,3.9,0.7,1.5,7.3,18.8,,0.5,0.4,0.9,0.067,,-1.1,-2.4,-3.5,-0.3,baglema01,24,Marvin Bagley III,PF,22,SAC,30,663,,,,78%,22%,-2.9,3.1,4,4,32,7,24,5,45,9,21,baglema01,24,Marvin Bagley III,PF,22,SAC,30,663,0.463,10,,0.748,0.289,0.35,0.098,0.012,0.252,,0.538,0.718,0.442,0.375,0.333,0.242,,0.596,0.867,,0.089,18,,0.613,0.237,,1,0,baglema01,2022
24,Marvin Bagley III,PF,22,DET,18,8,27.2,6.2,11.1,0.555,0.4,1.9,0.229,5.7,9.2,0.624,0.575,1.8,3,0.593,2.1,4.7,6.8,1.1,0.7,0.4,1,2.4,14.6,baglema01,24,Marvin Bagley III,PF,22,DET,18,8,490,11.1,19.9,0.555,0.8,3.5,0.229,10.3,16.4,0.624,3.2,5.4,0.593,3.8,8.5,12.2,1.9,1.3,0.7,1.8,4.3,26.1,,115,114,baglema01,24,Marvin Bagley III,PF,22,DET,18,490,17.7,0.585,0.175,0.27,8,19.8,13.6,6.9,1.3,1.3,7.4,21.2,,0.7,0.4,1.1,0.107,,0.4,-0.9,-0.6,0.2,baglema01,24,Marvin Bagley III,PF,22,DET,18,490,,,,60%,40%,-10,-2.2,5,1,25,7,31,4,50,10,9,baglema01,24,Marvin Bagley III,PF,22,DET,18,490,0.555,8.1,,0.825,0.375,0.38,0.06,0.01,0.175,,0.624,0.867,0.474,0.167,0,0.229,,0.718,1,,0.17,34,,0.257,0.111,,0,0,baglema01,2022
25,LaMelo Ball,PG,20,CHO,75,75,32.3,7.2,16.7,0.429,2.9,7.5,0.389,4.2,9.2,0.462,0.517,2.8,3.2,0.872,1.4,5.2,6.7,7.6,1.6,0.4,3.3,3.2,20.1,ballla01,25,LaMelo Ball,PG,20,CHO,75,75,2422,10.7,24.8,0.429,4.4,11.2,0.389,6.3,13.7,0.462,4.2,4.8,0.872,2.1,7.8,9.9,11.3,2.4,0.6,4.9,4.7,29.9,,111,112,ballla01,25,LaMelo Ball,PG,20,CHO,75,2422,19.7,0.554,0.451,0.194,4.7,17.4,11,35.7,2.4,1.2,15.3,28.2,,3.4,2.5,5.8,0.116,,3.3,0.1,3.4,3.3,ballla01,25,LaMelo Ball,PG,20,CHO,75,2422,94%,6%,,,,1.2,1.7,156,39,84,17,91,15,1338,23,51,ballla01,25,LaMelo Ball,PG,20,CHO,75,2422,0.429,15.9,,0.549,0.204,0.176,0.104,0.065,0.451,,0.462,0.582,0.398,0.389,0.37,0.389,,0.264,0.75,,0.023,24,,0.152,0.407,,2,0,ballla01,2022
26,Lonzo Ball,PG,24,CHI,35,35,34.6,4.6,10.9,0.423,3.1,7.4,0.423,1.5,3.5,0.423,0.567,0.6,0.8,0.75,1,4.4,5.4,5.1,1.8,0.9,2.3,2.4,13,balllo01,26,Lonzo Ball,PG,24,CHI,35,35,1212,6.5,15.4,0.423,4.4,10.5,0.423,2.1,5,0.423,0.8,1.1,0.75,1.4,6.2,7.7,7.2,2.6,1.2,3.3,3.4,18.3,,110,111,balllo01,26,Lonzo Ball,PG,24,CHI,35,1212,14.5,0.575,0.679,0.073,3.3,14.3,8.8,20,2.6,2.2,17.2,17.4,,0.8,1.4,2.2,0.088,,0.9,1.6,2.5,1.4,balllo01,26,Lonzo Ball,PG,24,CHI,35,1212,82%,18%,,,,2.8,4.5,57,15,41,7,13,4,408,5,18,balllo01,26,Lonzo Ball,PG,24,CHI,35,1212,0.423,19.9,,0.321,0.154,0.047,0.057,0.063,0.679,,0.423,0.61,0.333,0.273,0.167,0.423,,0.404,0.845,,0.018,6,,0.235,0.475,,2,0,balllo01,2022
27,Mo Bamba,C,23,ORL,71,69,25.7,4.2,8.7,0.48,1.5,4,0.381,2.7,4.7,0.563,0.566,0.8,1,0.781,2.1,6,8.1,1.2,0.5,1.7,1.1,2.6,10.6,bambamo01,27,Mo Bamba,C,23,ORL,71,69,1824,7.8,16.4,0.48,2.8,7.5,0.381,5,8.9,0.563,1.5,1.9,0.781,3.9,11.2,15.2,2.3,1,3.1,2,4.8,20,,113,108,bambamo01,27,Mo Bamba,C,23,ORL,71,1824,16.5,0.582,0.455,0.118,8.5,24.6,16.5,7.4,1,5.9,10.6,17.2,,1.8,2.7,4.5,0.118,,-0.2,0.9,0.7,1.2,bambamo01,27,Mo Bamba,C,23,ORL,71,1824,,,,1%,99%,-9.3,-2.1,30,20,114,14,35,3,206,6,31,bambamo01,27,Mo Bamba,C,23,ORL,71,1824,0.48,14.3,,0.545,0.285,0.157,0.045,0.057,0.455,,0.563,0.727,0.433,0.286,0.314,0.381,,0.566,0.991,,0.159,85,,0.27,0.303,,0,0,bambamo01,2022
28,Desmond Bane,SG,23,MEM,76,76,29.8,6.7,14.5,0.461,3,6.9,0.436,3.7,7.6,0.484,0.565,1.8,2,0.903,0.6,3.8,4.4,2.7,1.2,0.4,1.5,2.6,18.2,banede01,28,Desmond Bane,SG,23,MEM,76,76,2266,10.7,23.2,0.461,4.8,11,0.436,5.9,12.2,0.484,3,3.3,0.903,1,6.1,7.1,4.4,1.9,0.6,2.3,4.1,29.2,,119,110,banede01,28,Desmond Bane,SG,23,MEM,76,2266,17.6,0.592,0.475,0.141,2.1,13.6,7.7,13.5,1.9,1.1,8.7,23.1,,4.5,2.7,7.2,0.153,,2.5,0.3,2.7,2.7,banede01,28,Desmond Bane,SG,23,MEM,76,2266,,58%,41%,1%,,7.4,3.8,44,33,92,17,53,2,518,16,68,banede01,28,Desmond Bane,SG,23,MEM,76,2266,0.461,16.8,,0.525,0.153,0.156,0.116,0.099,0.475,,0.484,0.669,0.384,0.438,0.413,0.436,,0.596,0.833,,0.005,6,,0.184,0.385,,1,0,banede01,2022
29,Dalano Banton,PG,22,TOR,64,1,10.9,1.3,3.2,0.411,0.2,0.8,0.255,1.1,2.4,0.464,0.443,0.4,0.7,0.591,0.6,1.3,1.9,1.5,0.4,0.2,0.8,1.1,3.2,bantoda01,29,Dalano Banton,PG,22,TOR,64,1,696,6,14.5,0.411,0.9,3.7,0.255,5,10.8,0.464,1.9,3.2,0.591,2.7,6.2,8.9,7.1,2,0.7,3.8,4.9,14.7,,98,111,bantoda01,29,Dalano Banton,PG,22,TOR,64,696,10,0.463,0.252,0.218,5.6,14.1,9.7,19.8,2,1.4,19.3,16.9,,-0.4,0.8,0.4,0.03,,-3.5,0.4,-3.1,-0.2,bantoda01,29,Dalano Banton,PG,22,TOR,64,696,56%,43%,1%,,,2,-0.2,21,14,29,10,20,1,240,4,17,bantoda01,29,Dalano Banton,PG,22,TOR,64,696,0.411,11,,0.748,0.332,0.233,0.119,0.064,0.252,,0.464,0.612,0.362,0.292,0.385,0.255,,0.329,0.769,,0.03,6,,0.235,0.25,,1,1,bantoda01,2022
30,Cat Barber,PG,27,ATL,3,0,4.3,0,1.3,0,0,0,,0,1.3,0,0,0,1.3,0,0.3,0.7,1,1,0,0,0.3,0.3,0,barbeca01,30,Cat Barber,PG,27,ATL,3,0,13,0,15.1,0,0,0,,0,15.1,0,0,15.1,0,3.8,7.6,11.3,11.3,0,0,3.8,3.8,0,,38,119,barbeca01,30,Cat Barber,PG,27,ATL,3,13,-11.2,0,0,1,8.5,16.7,12.6,26.7,0,0,14.8,22.7,,-0.1,0,-0.1,-0.45,,-15.8,-7.6,-23.5,-0.1,barbeca01,30,Cat Barber,PG,27,ATL,3,13,100%,,,,,35.7,34,0,1,1,0,1,0,8,0,1,barbeca01,30,Cat Barber,PG,27,ATL,3,13,0,9.6,,1,0.5,0,0,0.5,0,,0,0,,,0,,,,,,0,0,,,,,0,0,barbeca01,2022
31,Harrison Barnes,PF,29,SAC,77,77,33.5,5.1,10.8,0.469,1.8,4.7,0.394,3.2,6.2,0.525,0.554,4.4,5.4,0.826,1.1,4.5,5.6,2.4,0.7,0.2,1.5,1.2,16.4,barneha02,31,Harrison Barnes,PF,29,SAC,77,77,2580,7.3,15.5,0.469,2.6,6.7,0.394,4.6,8.8,0.525,6.3,7.7,0.826,1.5,6.5,8,3.5,1,0.3,2.2,1.7,23.5,,121,118,barneha02,31,Harrison Barnes,PF,29,SAC,77,2580,15.7,0.623,0.432,0.495,3.4,14.9,9.1,10.5,1,0.5,10.4,18.8,,5,1,6,0.112,,1.5,-1.3,0.2,1.4,barneha02,31,Harrison Barnes,PF,29,SAC,77,2580,,,50%,50%,1%,-6.7,-3.6,46,51,42,15,186,18,451,50,48,barneha02,31,Harrison Barnes,PF,29,SAC,77,2580,0.469,13.5,,0.568,0.237,0.283,0.041,0.007,0.432,,0.525,0.682,0.403,0.471,0.5,0.394,,0.566,0.951,,0.034,25,,0.308,0.486,,0,0,barneha02,2022
32,Scottie Barnes,PF,20,TOR,74,74,35.4,6.2,12.6,0.492,0.8,2.6,0.301,5.4,10,0.543,0.524,2.1,2.9,0.735,2.6,4.9,7.5,3.5,1.1,0.7,1.8,2.6,15.3,barnesc01,32,Scottie Barnes,PF,20,TOR,74,74,2617,8.8,17.8,0.492,1.1,3.7,0.301,7.7,14.1,0.543,3,4.1,0.735,3.7,6.9,10.6,4.9,1.5,1.1,2.6,3.7,21.7,,116,111,barnesc01,32,Scottie Barnes,PF,20,TOR,74,2617,16.3,0.552,0.207,0.231,7.7,15.8,11.5,14.7,1.5,2.1,11.7,19,,3.7,2.9,6.6,0.122,,0.5,0.4,0.9,1.9,barnesc01,32,Scottie Barnes,PF,20,TOR,74,2617,,1%,38%,54%,7%,1.5,-2,83,26,81,12,107,16,622,30,38,barnesc01,32,Scottie Barnes,PF,20,TOR,74,2617,0.492,10.9,,0.793,0.264,0.325,0.116,0.088,0.207,,0.543,0.711,0.502,0.398,0.378,0.301,,0.429,0.845,,0.075,62,,0.28,0.37,,4,1,barnesc01,2022
33,RJ Barrett,SF,21,NYK,70,70,34.5,7,17.1,0.408,2,5.8,0.342,5,11.3,0.442,0.466,4.1,5.8,0.714,0.9,4.9,5.8,3,0.6,0.2,2.2,2,20,barrerj01,33,RJ Barrett,SF,21,NYK,70,70,2417,10.1,24.7,0.408,2.9,8.4,0.342,7.2,16.4,0.442,6,8.4,0.714,1.4,7.1,8.4,4.3,0.9,0.3,3.1,2.9,29,,103,113,barrerj01,33,RJ Barrett,SF,21,NYK,70,2417,13.7,0.511,0.338,0.34,2.9,15.5,9.1,14.9,0.9,0.7,9.9,27.6,,0.1,2.2,2.3,0.046,,-0.3,-1.3,-1.6,0.2,barrerj01,33,RJ Barrett,SF,21,NYK,70,2417,,2%,93%,5%,,-2.8,-7.9,83,46,71,11,197,16,496,40,105,barrerj01,33,RJ Barrett,SF,21,NYK,70,2417,0.408,12,,0.662,0.309,0.243,0.068,0.042,0.338,,0.442,0.596,0.307,0.309,0.3,0.342,,0.398,0.913,,0.04,40,,0.248,0.31,,1,0,barrerj01,2022
34,Will Barton,SG,31,DEN,71,71,32.1,5.5,12.6,0.438,2.2,6.1,0.365,3.3,6.6,0.504,0.525,1.4,1.8,0.803,0.6,4.2,4.8,3.9,0.8,0.4,1.8,1.6,14.7,bartowi01,34,Will Barton,SG,31,DEN,71,71,2277,8.4,19.3,0.438,3.4,9.3,0.365,5.1,10,0.504,2.2,2.7,0.803,0.9,6.4,7.3,5.9,1.2,0.7,2.7,2.5,22.5,,108,114,bartowi01,34,Will Barton,SG,31,DEN,71,2277,13.4,0.548,0.48,0.142,2.2,14.1,8.3,17.6,1.2,1.2,11.8,20.8,,1.2,1.9,3.2,0.067,,0.4,-0.9,-0.5,0.9,bartowi01,34,Will Barton,SG,31,DEN,71,2277,,65%,34%,1%,,1.8,-1.2,64,45,62,10,59,8,646,11,47,bartowi01,34,Will Barton,SG,31,DEN,71,2277,0.438,16,,0.52,0.186,0.18,0.067,0.087,0.48,,0.504,0.701,0.398,0.433,0.359,0.365,,0.498,0.771,,0.027,23,,0.216,0.441,,1,0,bartowi01,2022
35,Paris Bass,SF,26,PHO,2,0,3.5,1,3,0.333,0,1,0,1,2,0.5,0.333,1,1,1,1,1,2,0,0.5,0,1,1,3,basspa01,35,Paris Bass,SF,26,PHO,2,0,7,13.7,41.2,0.333,0,13.7,0,13.7,27.5,0.5,13.7,13.7,1,13.7,13.7,27.5,0,6.9,0,13.7,13.7,41.2,,82,92,basspa01,35,Paris Bass,SF,26,PHO,2,7,13.9,0.436,0.333,0.333,31.5,29.9,30.6,0,6.9,0,22.5,54.6,,0,0,0,-0.17,,-11.2,-1.2,-12.4,0,basspa01,35,Paris Bass,SF,26,PHO,2,7,,,100%,,,12.5,4.8,1,1,1,0,1,0,0,0,2,basspa01,35,Paris Bass,SF,26,PHO,2,7,0.333,11.7,,0.667,0.333,0.333,0,0,0.333,,0.5,1,0,,,0,,0.5,,,0.167,1,,0,,,0,0,basspa01,2022
36,Charles Bassey,C,21,PHI,23,0,7.3,1.3,2,0.638,0,0.2,0,1.3,1.9,0.698,0.638,0.4,0.5,0.75,1,1.7,2.7,0.3,0.2,0.7,0.3,1.4,3,bassech01,36,Charles Bassey,C,21,PHI,23,0,168,8.9,14,0.638,0,1.2,0,8.9,12.8,0.698,2.7,3.6,0.75,6.5,11.9,18.4,2.1,1.5,5,2.4,9.5,20.5,,129,103,bassech01,36,Charles Bassey,C,21,PHI,23,168,21.5,0.66,0.085,0.255,14.9,26.1,20.6,6.5,1.5,9.1,13.3,16.1,,0.4,0.3,0.8,0.22,,-0.4,2.1,1.7,0.2,bassech01,36,Charles Bassey,C,21,PHI,23,168,,,,,100%,-10.6,-13.8,1,4,21,0,7,0,18,2,3,bassech01,36,Charles Bassey,C,21,PHI,23,168,0.638,5.6,,0.915,0.574,0.213,0.106,0.021,0.085,,0.698,0.741,0.7,0.6,0,0,,0.667,,,0.319,13,,0.25,0,,0,0,bassech01,2022
37,Keita Bates-Diop,SF,26,SAS,59,14,16.2,2.3,4.5,0.517,0.3,0.9,0.309,2,3.5,0.572,0.549,0.8,1,0.754,1.1,2.9,3.9,0.7,0.5,0.2,0.8,1,5.7,bateske01,37,Keita Bates-Diop,SF,26,SAS,59,14,957,6.8,13.2,0.517,0.9,2.8,0.309,6,10.4,0.572,2.3,3.1,0.754,3.1,8.5,11.6,2.1,1.4,0.7,2.3,3.1,16.8,,111,112,bateske01,37,Keita Bates-Diop,SF,26,SAS,59,957,12.4,0.578,0.209,0.232,6.8,18.7,12.7,5.7,1.4,1.2,13.4,14.8,,0.6,1,1.6,0.08,,-2.1,-0.5,-2.6,-0.1,bateske01,37,Keita Bates-Diop,SF,26,SAS,59,957,,,18%,78%,4%,1.7,2.2,18,15,29,5,32,1,99,9,26,bateske01,37,Keita Bates-Diop,SF,26,SAS,59,957,0.517,8.4,,0.791,0.502,0.198,0.046,0.046,0.209,,0.572,0.682,0.385,0.5,0.25,0.309,,0.756,0.941,,0.072,19,,0.455,0.32,,0,0,bateske01,2022
