Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,ORtg,DRtg,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,-9999,Rk,Player,Pos,Age,Tm,G,MP,FG%,Dist.,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,3P,,%FGA,#,,%3PA,3P%,,Att.,#,-9999
274,Sean Kilpatrick,SG,28,LAC,4,0,9.5,1.8,4.5,0.389,0.8,1.8,0.429,1,2.8,0.364,0.472,0.5,0.5,1,0,0.5,0.5,0.8,0,0,0.3,0.5,4.8,kilpase01,274,Sean Kilpatrick,SG,28,LAC,4,0,38,6.6,17.1,0.389,2.8,6.6,0.429,3.8,10.4,0.364,1.9,1.9,1,0,1.9,1.9,2.8,0,0,0.9,1.9,18,kilpase01,105,118,kilpase01,274,Sean Kilpatrick,SG,28,LAC,4,38,10.5,0.503,0.389,0.111,0,5.7,2.9,12.1,0,0,5,22.6,,0,0,0,0.029,,-0.8,-3.7,-4.5,0,kilpase01,274,Sean Kilpatrick,SG,28,LAC,4,38,,74%,25%,,,-2.1,-2.5,1,0,1,0,0,1,8,0,1,kilpase01,274,Sean Kilpatrick,SG,28,LAC,4,38,0.389,15.2,,0.611,0.222,0.111,0.111,0.167,0.389,,0.364,0.5,0.5,0.5,0,0.429,,0.75,0.333,,0,0,,0.286,0.5,,0,0,kilpase01
274,Sean Kilpatrick,SG,28,CHI,9,1,23.8,5.2,11.9,0.439,2.1,5.3,0.396,3.1,6.6,0.475,0.528,2.9,3.6,0.813,0.3,2.4,2.8,1.4,0.7,0.3,1.3,0.9,15.4,kilpase01,274,Sean Kilpatrick,SG,28,CHI,9,1,214,7.9,18,0.439,3.2,8.1,0.396,4.7,9.9,0.475,4.4,5.4,0.813,0.5,3.7,4.2,2.2,1,0.5,2,1.3,23.4,kilpase01,108,113,kilpase01,274,Sean Kilpatrick,SG,28,CHI,9,214,17.7,0.574,0.449,0.299,1.4,11.5,6.3,10.5,1.4,1.3,9,27.1,,0.2,0.1,0.4,0.083,,2.5,-1.2,1.3,0.2,kilpase01,274,Sean Kilpatrick,SG,28,CHI,9,214,,39%,61%,,,-9.6,-2,5,3,4,2,15,1,31,2,7,kilpase01,274,Sean Kilpatrick,SG,28,CHI,9,214,0.439,15,,0.551,0.271,0.103,0.047,0.131,0.449,,0.475,0.552,0.273,0.6,0.429,0.396,,0.5,0.737,,0.009,1,,0.271,0.385,,0,0,kilpase01
275,Maxi Kleber,PF,26,DAL,72,36,16.8,2.1,4.3,0.489,0.6,1.8,0.313,1.5,2.5,0.613,0.553,0.6,0.8,0.746,1,2.3,3.3,0.7,0.4,0.7,0.4,1.6,5.4,klebima01,275,Maxi Kleber,PF,26,DAL,72,36,1206,4.5,9.2,0.489,1.2,3.8,0.313,3.3,5.4,0.613,1.3,1.8,0.746,2.1,4.9,7,1.5,0.8,1.4,0.9,3.4,11.5,klebima01,117,109,klebima01,275,Maxi Kleber,PF,26,DAL,72,1206,13.4,0.576,0.414,0.191,6.3,15.6,10.8,6.4,1.1,3.5,8.2,13.7,,1.6,1.2,2.8,0.113,,-1,0.5,-0.5,0.5,klebima01,275,Maxi Kleber,PF,26,DAL,72,1206,,,3%,69%,27%,-4.5,-1.4,18,5,63,3,28,4,132,6,15,klebima01,275,Maxi Kleber,PF,26,DAL,72,1206,0.489,12.8,,0.586,0.366,0.094,0.065,0.061,0.414,,0.613,0.69,0.586,0.45,0.368,0.313,,0.793,1,,0.155,44,,0.406,0.365,,1,0,klebima01
276,Furkan Korkmaz,SG,20,PHI,14,0,5.7,0.6,2,0.286,0.4,1.2,0.294,0.2,0.8,0.273,0.375,0.1,0.3,0.5,0.1,0.6,0.8,0.3,0.1,0.1,0.1,0.9,1.6,korkmfu01,276,Furkan Korkmaz,SG,20,PHI,14,0,80,3.6,12.6,0.286,2.3,7.7,0.294,1.4,5,0.273,0.9,1.8,0.5,0.9,4.1,5,1.8,0.9,0.5,0.9,5.4,10.4,korkmfu01,86,107,korkmfu01,276,Furkan Korkmaz,SG,20,PHI,14,80,3.4,0.386,0.607,0.143,2.8,11.7,7.4,6.7,1.2,1,6.3,16.9,,-0.1,0.1,0,-0.006,,-6.6,-1,-7.6,-0.1,korkmfu01,276,Furkan Korkmaz,SG,20,PHI,14,80,,13%,87%,,,-27.1,-32.5,0,1,7,0,1,0,8,0,1,korkmfu01,276,Furkan Korkmaz,SG,20,PHI,14,80,0.286,19.5,,0.393,0.107,0.071,0.107,0.107,0.607,,0.273,1,0,0,0,0.294,,0.333,1,,0.036,1,,0.118,0,,0,0,korkmfu01
277,Luke Kornet,C,22,NYK,20,1,16.3,2.5,6.3,0.392,1.4,4,0.354,1.1,2.3,0.457,0.504,0.4,0.6,0.727,0.6,2.7,3.2,1.3,0.3,0.8,0.6,1.4,6.7,kornelu01,277,Luke Kornet,C,22,NYK,20,1,326,5.4,13.8,0.392,3.1,8.7,0.354,2.3,5.1,0.457,0.9,1.2,0.727,1.2,5.9,7.1,2.9,0.7,1.8,1.3,3.1,14.8,kornelu01,106,110,kornelu01,277,Luke Kornet,C,22,NYK,20,326,13.6,0.516,0.632,0.088,3.8,18,10.9,11.6,0.9,4.2,8.5,19,,0.2,0.3,0.5,0.077,,0.4,-0.2,0.2,0.2,kornelu01,277,Luke Kornet,C,22,NYK,20,326,,,,20%,80%,-13,-9.9,7,5,16,0,6,3,60,3,3,kornelu01,277,Luke Kornet,C,22,NYK,20,326,0.392,18.2,,0.368,0.192,0.08,0.056,0.04,0.632,,0.457,0.708,0.1,0.429,0,0.354,,0.81,0.964,,0.056,7,,0.114,0.333,,0,0,kornelu01
278,Kyle Korver,SG,36,CLE,73,4,21.6,3,6.6,0.459,2.2,5.2,0.436,0.8,1.5,0.537,0.628,0.9,1,0.889,0.1,2.1,2.3,1.2,0.4,0.4,0.8,1.8,9.2,korveky01,278,Kyle Korver,SG,36,CLE,73,4,1574,5.1,11.1,0.459,3.8,8.6,0.436,1.3,2.5,0.537,1.5,1.6,0.889,0.2,3.6,3.8,2,0.7,0.6,1.3,3,15.4,korveky01,120,114,korveky01,278,Kyle Korver,SG,36,CLE,73,1574,13.4,0.652,0.777,0.149,0.7,10.9,5.9,8,1,1.5,9.6,16,,2.8,0.6,3.4,0.104,,1.5,-1.2,0.2,0.9,korveky01,278,Kyle Korver,SG,36,CLE,73,1574,7%,61%,32%,1%,,7.4,10.7,28,9,64,10,12,5,196,4,17,korveky01,278,Kyle Korver,SG,36,CLE,73,1574,0.459,22.1,,0.223,0.062,0.017,0.037,0.107,0.777,,0.537,0.733,0.5,0.5,0.442,0.436,,0.948,0.976,,0,0,,0.223,0.512,,1,0,korveky01
279,Kosta Koufos,C,28,SAC,71,13,19.6,3.1,5.5,0.571,0,0,,3.1,5.5,0.571,0.571,0.5,1,0.446,2.1,4.5,6.6,1.2,0.7,0.5,0.7,2.1,6.7,koufoko01,279,Kosta Koufos,C,28,SAC,71,13,1391,5.7,10.1,0.571,0,0,,5.7,10.1,0.571,0.9,1.9,0.446,3.9,8.4,12.2,2.3,1.2,0.8,1.3,3.8,12.3,koufoko01,117,108,koufoko01,279,Kosta Koufos,C,28,SAC,71,1391,17.5,0.566,0,0.19,11.7,27.6,19.3,9.7,1.7,2.2,10.4,15.2,,2.3,1.5,3.9,0.134,,-0.2,-0.2,-0.4,0.6,koufoko01,279,Kosta Koufos,C,28,SAC,71,1391,,,,1%,99%,-8.6,-1.5,11,14,60,15,34,3,209,7,23,koufoko01,279,Kosta Koufos,C,28,SAC,71,1391,0.571,5,,1,0.391,0.476,0.131,0.003,0,,0.571,0.711,0.476,0.49,1,,,0.689,,,0.064,24,,,,,0,0,koufoko01
280,Kyle Kuzma,PF,22,LAL,77,37,31.2,6.1,13.5,0.45,2.1,5.6,0.366,4,7.9,0.511,0.527,1.9,2.7,0.707,1.1,5.1,6.3,1.8,0.6,0.4,1.8,2.1,16.1,kuzmaky01,280,Kyle Kuzma,PF,22,LAL,77,37,2401,7,15.6,0.45,2.4,6.5,0.366,4.6,9.1,0.511,2.2,3.1,0.707,1.3,5.9,7.2,2.1,0.7,0.5,2.1,2.4,18.6,kuzmaky01,105,109,kuzmaky01,280,Kyle Kuzma,PF,22,LAL,77,2401,14.2,0.549,0.418,0.2,3.9,17.4,10.7,9.1,1,1.1,11,22.5,,1.5,2.3,3.8,0.077,,0.3,-1,-0.7,0.8,kuzmaky01,280,Kyle Kuzma,PF,22,LAL,77,2401,,,20%,79%,1%,-2.2,-1.8,50,40,80,19,92,6,331,19,54,kuzmaky01,280,Kyle Kuzma,PF,22,LAL,77,2401,0.45,14.1,,0.582,0.257,0.176,0.074,0.073,0.418,,0.511,0.64,0.443,0.364,0.382,0.366,,0.531,0.881,,0.035,29,,0.18,0.372,,1,0,kuzmaky01
281,Mindaugas Kuzminskas,SF,28,NYK,1,0,2,0,2,0,0,0,,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,kuzmimi01,281,Mindaugas Kuzminskas,SF,28,NYK,1,0,2,0,36,0,0,0,,0,36,0,0,0,,0,0,0,0,0,0,0,0,0,kuzmimi01,0,120,kuzmimi01,281,Mindaugas Kuzminskas,SF,28,NYK,1,2,-41.1,0,0,0,0,0,0,0,0,0,0,43.7,,0,0,0,-1.065,,-33,-21.7,-54.7,0,kuzmimi01,281,Mindaugas Kuzminskas,SF,28,NYK,1,2,,,,100%,,0,3.9,0,0,0,0,0,0,0,0,1,kuzmimi01,281,Mindaugas Kuzminskas,SF,28,NYK,1,2,0,4,,1,0.5,0.5,0,0,0,,0,0,0,,,,,,,,0,0,,,,,0,0,kuzmimi01
282,Skal Labissière,PF,21,SAC,60,28,20.7,3.4,7.6,0.448,0.3,0.9,0.353,3.1,6.8,0.459,0.467,1.6,2,0.805,1.7,3.2,4.8,1.2,0.4,0.8,1.2,2.2,8.7,labissk01,282,Skal Labissière,PF,21,SAC,60,28,1240,6,13.3,0.448,0.5,1.5,0.353,5.4,11.8,0.459,2.8,3.4,0.805,2.9,5.5,8.4,2.1,0.7,1.4,2.1,3.8,15.2,labissk01,103,111,labissk01,282,Skal Labissière,PF,21,SAC,60,1240,14.3,0.513,0.111,0.258,8.7,18.1,13.2,9.1,1,3.7,12.5,21.1,,0.4,1,1.4,0.054,,-1.9,-0.8,-2.7,-0.2,labissk01,282,Skal Labissière,PF,21,SAC,60,1240,,,,69%,31%,-5.1,3.8,22,26,65,10,59,3,177,19,21,labissk01,282,Skal Labissière,PF,21,SAC,60,1240,0.448,9.9,,0.889,0.255,0.31,0.175,0.148,0.111,,0.459,0.692,0.38,0.375,0.324,0.353,,0.556,1,,0.114,46,,0.039,1,,1,0,labissk01
283,Jeremy Lamb,SG,25,CHO,80,18,24.6,4.8,10.4,0.457,1.2,3.2,0.37,3.6,7.2,0.495,0.513,2.2,2.6,0.861,0.6,3.4,4.1,2.3,0.8,0.4,1.2,1.7,12.9,lambje01,283,Jeremy Lamb,SG,25,CHO,80,18,1967,7,15.2,0.457,1.7,4.6,0.37,5.2,10.6,0.495,3.3,3.8,0.861,0.9,5,5.9,3.4,1.1,0.6,1.7,2.5,18.9,lambje01,112,109,lambje01,283,Jeremy Lamb,SG,25,CHO,80,1967,17,0.559,0.305,0.25,2.7,15.4,8.9,15.4,1.5,1.4,9.1,22.4,,3,1.9,4.9,0.12,,1.3,0.2,1.6,1.8,lambje01,283,Jeremy Lamb,SG,25,CHO,80,1967,,87%,13%,,,1.2,1.9,45,28,64,7,99,5,444,32,33,lambje01,283,Jeremy Lamb,SG,25,CHO,80,1967,0.457,13.9,,0.695,0.204,0.177,0.154,0.16,0.305,,0.495,0.647,0.442,0.477,0.376,0.37,,0.399,0.681,,0.025,19,,0.181,0.435,,4,0,lambje01
284,Shane Larkin,PG,25,BOS,54,2,14.4,1.6,4.1,0.384,0.6,1.6,0.36,1,2.5,0.398,0.454,0.6,0.7,0.865,0.3,1.4,1.7,1.8,0.5,0,0.6,1.1,4.3,larkish01,284,Shane Larkin,PG,25,BOS,54,2,775,3.9,10.2,0.384,1.4,4,0.36,2.5,6.2,0.398,1.5,1.7,0.865,0.7,3.6,4.3,4.6,1.3,0.1,1.5,2.7,10.7,larkish01,104,106,larkish01,284,Shane Larkin,PG,25,BOS,54,775,10.3,0.491,0.393,0.169,2.1,10.7,6.5,18.5,1.9,0.2,12.3,15.5,,0.3,1.1,1.4,0.087,,-2.8,1.1,-1.7,0.1,larkish01,284,Shane Larkin,PG,25,BOS,54,775,100%,,,,,1.6,-2.6,15,14,20,0,14,11,233,1,16,larkish01,284,Shane Larkin,PG,25,BOS,54,775,0.384,15.3,,0.607,0.242,0.096,0.068,0.201,0.393,,0.398,0.528,0.429,0.267,0.273,0.36,,0.264,0.774,,0,0,,0.151,0.462,,0,0,larkish01
285,Joffrey Lauvergne,C,26,SAS,55,1,9.7,1.8,3.5,0.516,0,0.1,0,1.8,3.4,0.53,0.516,0.5,0.9,0.638,1.1,2,3.1,0.7,0.2,0.1,0.6,0.8,4.1,lauvejo01,285,Joffrey Lauvergne,C,26,SAS,55,1,534,6.6,12.8,0.516,0,0.3,0,6.6,12.5,0.53,2,3.2,0.638,4.2,7.3,11.5,2.8,0.6,0.2,2.2,3,15.2,lauvejo01,109,106,lauvejo01,285,Joffrey Lauvergne,C,26,SAS,55,534,16.5,0.536,0.026,0.247,13,22.6,17.8,12.2,0.9,0.5,13.5,20.4,,0.6,0.7,1.3,0.12,,-0.4,-0.6,-1,0.1,lauvejo01,285,Joffrey Lauvergne,C,26,SAS,55,534,,,,17%,83%,-5.1,-9.4,13,7,22,6,18,0,93,2,20,lauvejo01,285,Joffrey Lauvergne,C,26,SAS,55,534,0.516,4.5,,0.974,0.542,0.358,0.047,0.026,0.026,,0.53,0.66,0.353,0.333,0.6,0,,0.643,,,0.132,21,,0.6,0,,1,0,lauvejo01
286,Zach LaVine,SG,22,CHI,24,24,27.3,5.7,14.8,0.383,1.8,5.1,0.341,3.9,9.7,0.405,0.442,3.6,4.5,0.813,0.4,3.5,3.9,3,1,0.2,1.8,2.3,16.7,lavinza01,286,Zach LaVine,SG,22,CHI,24,24,656,7.5,19.5,0.383,2.3,6.8,0.341,5.2,12.7,0.405,4.8,5.9,0.813,0.5,4.7,5.2,4,1.3,0.2,2.4,3,22,lavinza01,99,111,lavinza01,286,Zach LaVine,SG,22,CHI,24,656,14.6,0.499,0.346,0.301,1.4,14.4,7.7,18.6,1.8,0.5,9.7,29.5,,-0.1,0.5,0.3,0.025,,-0.8,-1.5,-2.3,-0.1,lavinza01,286,Zach LaVine,SG,22,CHI,24,656,5%,52%,43%,,,-12.9,-6.3,19,13,21,3,47,1,169,9,31,lavinza01,286,Zach LaVine,SG,22,CHI,24,656,0.383,13.3,,0.654,0.318,0.121,0.059,0.155,0.346,,0.405,0.549,0.233,0.381,0.255,0.341,,0.309,0.476,,0.045,13,,0.114,0.214,,0,0,lavinza01
287,Jake Layman,SF,23,POR,35,1,4.6,0.4,1.3,0.298,0.1,0.6,0.2,0.3,0.8,0.37,0.34,0.1,0.1,0.667,0.1,0.3,0.5,0.3,0.2,0.1,0.1,0.4,1,laymaja01,287,Jake Layman,SF,23,POR,35,1,160,3.2,10.6,0.298,0.9,4.5,0.2,2.3,6.1,0.37,0.5,0.7,0.667,0.9,2.7,3.6,2.5,1.4,0.9,1.1,2.9,7.7,laymaja01,81,107,laymaja01,287,Jake Layman,SF,23,POR,35,160,4.9,0.352,0.426,0.064,2.8,8.1,5.5,9.4,1.9,2,9.4,14.6,,-0.3,0.2,-0.1,-0.021,,-4.8,0.4,-4.3,-0.1,laymaja01,287,Jake Layman,SF,23,POR,35,160,,8%,79%,14%,,-8.5,-11.8,3,2,10,0,2,0,28,1,1,laymaja01,287,Jake Layman,SF,23,POR,35,160,0.298,15.2,,0.574,0.213,0.106,0.106,0.149,0.426,,0.37,0.7,0,0.2,0.286,0.2,,0.6,1,,0.085,3,,0.25,0.4,,0,0,laymaja01
288,T.J. Leaf,PF,20,IND,53,0,8.7,1.2,2.6,0.471,0.3,0.8,0.429,0.9,1.8,0.489,0.537,0.2,0.3,0.625,0.5,1,1.5,0.2,0.1,0.1,0.2,0.8,2.9,leaftj01,288,T.J. Leaf,PF,20,IND,53,0,459,5,10.7,0.471,1.4,3.3,0.429,3.6,7.4,0.489,0.8,1.3,0.625,2.3,4.2,6.4,0.7,0.4,0.3,0.8,3.5,12.2,leaftj01,113,112,leaftj01,288,T.J. Leaf,PF,20,IND,53,459,10.7,0.545,0.309,0.118,7.2,13,10.1,2.8,0.5,0.8,6.5,14.9,,0.5,0.3,0.8,0.082,,-1.4,-1.7,-3.1,-0.1,leaftj01,288,T.J. Leaf,PF,20,IND,53,459,,,,92%,9%,-10.1,-13.2,7,2,28,0,10,0,22,4,5,leaftj01,288,T.J. Leaf,PF,20,IND,53,459,0.471,11.3,,0.691,0.36,0.162,0.096,0.074,0.309,,0.489,0.612,0.318,0.462,0.3,0.429,,0.5,1,,0.051,7,,0.333,0.357,,0,0,leaftj01
289,Courtney Lee,SG,32,NYK,76,69,30.4,4.5,9.9,0.454,1.5,3.7,0.406,3,6.3,0.482,0.529,1.5,1.6,0.919,0.4,2.6,2.9,2.4,1.1,0.2,1.1,1.4,12,leeco01,289,Courtney Lee,SG,32,NYK,76,69,2310,5.3,11.8,0.454,1.8,4.3,0.406,3.6,7.4,0.482,1.8,1.9,0.919,0.5,3,3.5,2.8,1.2,0.3,1.3,1.7,14.2,leeco01,112,113,leeco01,289,Courtney Lee,SG,32,NYK,76,2310,13,0.564,0.368,0.164,1.4,9.3,5.4,11.3,1.7,0.6,9.4,16.9,,2.7,1.2,3.9,0.082,,-0.1,-0.2,-0.3,1,leeco01,289,Courtney Lee,SG,32,NYK,76,2310,,45%,54%,2%,,-5.5,-3.7,54,17,45,1,41,3,411,3,29,leeco01,289,Courtney Lee,SG,32,NYK,76,2310,0.454,15.8,,0.632,0.166,0.099,0.151,0.216,0.368,,0.482,0.648,0.44,0.491,0.368,0.406,,0.491,0.796,,0.007,4,,0.299,0.47,,0,0,leeco01
290,Damion Lee,SG,25,ATL,15,11,26.9,4.1,10.1,0.408,1,4,0.25,3.1,6.1,0.511,0.457,1.5,1.9,0.759,0.7,4,4.7,1.9,1.3,0.1,0.9,1.7,10.7,leeda03,290,Damion Lee,SG,25,ATL,15,11,404,5.5,13.5,0.408,1.3,5.3,0.25,4.2,8.2,0.511,2,2.6,0.759,1,5.3,6.3,2.6,1.7,0.1,1.2,2.2,14.3,leeda03,100,110,leeda03,290,Damion Lee,SG,25,ATL,15,404,12,0.489,0.395,0.191,3,16.6,9.8,11.2,2.3,0.2,7.8,19.3,,0,0.4,0.4,0.046,,-2.3,0.4,-1.9,0,leeda03,290,Damion Lee,SG,25,ATL,15,404,7%,71%,22%,,,-5,1.1,5,6,12,1,13,4,71,5,13,leeda03,290,Damion Lee,SG,25,ATL,15,404,0.408,14.6,,0.605,0.178,0.217,0.132,0.079,0.395,,0.511,0.778,0.303,0.45,0.583,0.25,,0.66,1,,0,0,,0.3,0.389,,1,0,leeda03
291,Walt Lemon Jr.,PG,25,NOP,5,0,7,1.4,3.2,0.438,0.2,0.2,1,1.2,3,0.4,0.469,0.4,0.6,0.667,0,0.4,0.4,1,0,0.2,0.8,1,3.4,lemonwa01,291,Walt Lemon Jr.,PG,25,NOP,5,0,35,7.2,16.5,0.438,1,1,1,6.2,15.4,0.4,2.1,3.1,0.667,0,2.1,2.1,5.1,0,1,4.1,5.1,17.5,lemonwa01,88,114,lemonwa01,291,Walt Lemon Jr.,PG,25,NOP,5,35,6.9,0.491,0.063,0.188,0,6,3.1,21.1,0,2.3,18.8,26.4,,-0.1,0,-0.1,-0.071,,-5.3,-2.9,-8.2,-0.1,lemonwa01,291,Walt Lemon Jr.,PG,25,NOP,5,35,94%,6%,,,,-15,-17,1,0,4,0,2,1,12,1,4,lemonwa01,291,Walt Lemon Jr.,PG,25,NOP,5,35,0.438,5.1,,0.938,0.375,0.5,0,0.063,0.063,,0.4,0.5,0.375,,0,1,,0.333,1,,0.063,1,,0,,,0,0,lemonwa01
292,Alex Len,C,24,PHO,69,13,20.2,3.1,5.5,0.566,0,0,0.333,3.1,5.4,0.568,0.567,2.3,3.3,0.684,2.5,5,7.5,1.2,0.4,0.9,1.1,2.3,8.5,lenal01,292,Alex Len,C,24,PHO,69,13,1395,5.5,9.8,0.566,0,0.1,0.333,5.5,9.7,0.568,4.1,6,0.684,4.5,8.9,13.4,2.1,0.7,1.6,2,4.1,15.1,lenal01,121,110,lenal01,292,Alex Len,C,24,PHO,69,1395,19.4,0.612,0.008,0.611,13.2,26.7,19.8,9.1,0.9,3.5,14,17,,3.2,1.3,4.5,0.154,,0.6,-0.3,0.3,0.8,lenal01,292,Alex Len,C,24,PHO,69,1395,,,,,100%,-8.6,1.7,31,14,76,26,111,2,196,28,43,lenal01,292,Alex Len,C,24,PHO,69,1395,0.566,2.7,,0.992,0.733,0.167,0.053,0.04,0.008,,0.568,0.646,0.349,0.5,0.133,0.333,,0.676,1,,0.288,95,,0,,,0,0,lenal01
293,Kawhi Leonard,SF,26,SAS,9,9,23.3,5.8,12.3,0.468,1.2,3.9,0.314,4.6,8.4,0.539,0.518,3.4,4.2,0.816,0.7,4,4.7,2.3,2,1,1.8,1,16.2,leonaka01,293,Kawhi Leonard,SF,26,SAS,9,9,210,8.9,19,0.468,1.9,6,0.314,7,13,0.539,5.3,6.5,0.816,1,6.2,7.2,3.6,3.1,1.5,2.7,1.5,25,leonaka01,109,97,leonaka01,293,Kawhi Leonard,SF,26,SAS,9,210,26,0.572,0.315,0.342,3.1,19.1,11.1,17.7,4.3,3.6,11.1,30.6,,0.3,0.5,0.9,0.196,,5.2,4.9,10.1,0.6,leonaka01,293,Kawhi Leonard,SF,26,SAS,9,210,,4%,86%,9%,,3.8,0.9,11,2,4,2,19,0,49,2,5,leonaka01,293,Kawhi Leonard,SF,26,SAS,9,210,0.468,14,,0.685,0.207,0.108,0.252,0.117,0.315,,0.539,0.739,0.417,0.5,0.385,0.314,,0.122,0.636,,0.027,2,,0.143,0.2,,0,0,leonaka01
294,Meyers Leonard,C,25,POR,33,2,7.7,1.4,2.4,0.59,0.3,0.8,0.423,1.1,1.6,0.673,0.66,0.3,0.3,0.818,0.4,1.8,2.1,0.5,0.2,0,0.3,1.1,3.4,leoname01,294,Meyers Leonard,C,25,POR,33,2,254,6.5,11.1,0.59,1.6,3.7,0.423,5,7.4,0.673,1.3,1.6,0.818,1.7,8.2,9.9,2.4,1,0,1.4,5.1,15.9,leoname01,129,106,leoname01,294,Meyers Leonard,C,25,POR,33,254,17.8,0.676,0.333,0.141,5.2,24.7,15,10.6,1.4,0,10.8,16.1,,0.7,0.3,1.1,0.2,,1,0.9,2,0.3,leoname01,294,Meyers Leonard,C,25,POR,33,254,,,,2%,98%,-8.7,-12.4,1,5,21,4,3,0,45,2,0,leoname01,294,Meyers Leonard,C,25,POR,33,254,0.59,13.4,,0.667,0.244,0.128,0.154,0.141,0.333,,0.673,0.789,0.6,0.667,0.545,0.423,,0.771,1,,0.103,8,,0.154,0.5,,0,0,leoname01
295,Jon Leuer,PF,28,DET,8,0,17,1.9,4.5,0.417,0,0.4,0,1.9,4.1,0.455,0.417,1.6,1.9,0.867,0.9,3.1,4,0.6,0.1,0.4,0.9,2,5.4,leuerjo01,295,Jon Leuer,PF,28,DET,8,0,136,4,9.5,0.417,0,0.8,0,4,8.7,0.455,3.4,4,0.867,1.9,6.6,8.5,1.3,0.3,0.8,1.9,4.2,11.4,leuerjo01,100,109,leuerjo01,295,Jon Leuer,PF,28,DET,8,136,8.9,0.505,0.083,0.417,5.6,20.7,13,5.3,0.4,2,14.1,16.1,,0,0.1,0.1,0.05,,-4.3,-0.3,-4.6,-0.1,leuerjo01,295,Jon Leuer,PF,28,DET,8,136,,,,67%,33%,1.8,2,2,2,9,2,8,0,10,3,3,leuerjo01,295,Jon Leuer,PF,28,DET,8,136,0.417,8.1,,0.917,0.389,0.194,0.222,0.111,0.083,,0.455,0.714,0.143,0.5,0,0,,0.867,,,0.028,1,,0.667,0,,0,0,leuerjo01
296,Caris LeVert,SF,23,BRK,71,10,26.3,4.5,10.4,0.435,1.2,3.5,0.347,3.3,6.9,0.48,0.493,1.9,2.6,0.711,0.7,2.9,3.7,4.2,1.2,0.3,2.2,2.2,12.1,leverca01,296,Caris LeVert,SF,23,BRK,71,10,1864,6.2,14.2,0.435,1.6,4.7,0.347,4.5,9.5,0.48,2.6,3.6,0.711,1,4,5,5.8,1.6,0.4,3,3.1,16.6,leverca01,103,110,leverca01,296,Caris LeVert,SF,23,BRK,71,1864,14.2,0.525,0.333,0.254,3,11.9,7.4,26,2.1,0.9,15.8,22.5,,0.7,1.6,2.3,0.058,,-0.8,0,-0.8,0.6,leverca01,296,Caris LeVert,SF,23,BRK,71,1864,,15%,85%,,,-6.1,-4.2,83,41,64,9,89,12,718,30,49,leverca01,296,Caris LeVert,SF,23,BRK,71,1864,0.435,12.1,,0.667,0.31,0.19,0.103,0.063,0.333,,0.48,0.654,0.321,0.342,0.326,0.347,,0.302,0.729,,0.044,32,,0.131,0.281,,0,0,leverca01
297,DeAndre Liggins,SG,29,TOT,58,4,12.5,0.7,1.8,0.377,0.3,0.9,0.358,0.4,0.9,0.396,0.467,0,0.1,0.4,0.1,1.2,1.3,0.8,0.6,0.2,0.3,1.4,1.7,liggide01,297,DeAndre Liggins,SG,29,TOT,58,4,724,2,5.3,0.377,0.9,2.6,0.358,1,2.6,0.396,0.1,0.2,0.4,0.3,3.4,3.7,2.4,1.8,0.7,1,4,5,liggide01,95,109,liggide01,297,DeAndre Liggins,SG,29,TOT,58,724,6,0.467,0.5,0.047,1.1,10.6,5.9,8.4,2.5,1.6,15.6,7.9,,-0.2,0.7,0.5,0.034,,-4.3,1.8,-2.5,-0.1,liggide01,297,DeAndre Liggins,SG,29,TOT,58,724,3%,37%,60%,2%,,-12.1,-13.9,12,3,38,2,2,4,114,1,6,liggide01,297,DeAndre Liggins,SG,29,TOT,58,724,0.377,16.8,,0.5,0.189,0.104,0.038,0.17,0.5,,0.396,0.45,0.273,0.25,0.444,0.358,,0.429,0.947,,0,0,,0.566,0.267,,1,0,liggide01
