Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,ORtg,DRtg,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,-9999,Rk,Player,Pos,Age,Tm,G,MP,FG%,Dist.,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,3P,,%FGA,#,,%3PA,3P%,,Att.,#,-9999
354,Derrick Rose,PG,21,CHI,78,78,36.8,8.6,17.6,0.489,0.2,0.8,0.267,8.4,16.8,0.5,0.495,3.3,4.3,0.766,0.8,2.9,3.8,6,0.7,0.3,2.8,1.2,20.8,rosede01,354,Derrick Rose,PG,21,CHI,78,78,2871,8.4,17.2,0.489,0.2,0.8,0.267,8.2,16.5,0.5,3.2,4.2,0.766,0.8,2.9,3.7,5.9,0.7,0.3,2.7,1.2,20.3,rosede01,106,109,rosede01,354,Derrick Rose,PG,21,CHI,78,2871,18.6,0.532,0.044,0.246,2.6,8.7,5.7,30.3,1,0.7,12.5,27.2,,3.5,2.5,6,0.1,,2.6,-0.9,1.7,2.7,rosede01,354,Derrick Rose,PG,21,CHI,78,2871,90%,10%,,,,-0.3,4.4,102,77,37,20,150,8,1043,31,93,rosede01,354,Derrick Rose,PG,21,CHI,78,2871,0.489,11,,0.956,0.313,0.141,0.146,0.355,0.044,,0.5,0.558,0.531,0.483,0.443,0.267,,0.309,0.563,,0.019,24,,0.233,0.286,,2,0,rosede01
355,Quinton Ross,SF-SG,28,TOT,52,7,10.8,0.8,2.1,0.36,0.1,0.4,0.19,0.7,1.7,0.4,0.378,0.2,0.3,0.571,0.3,0.6,0.9,0.2,0.3,0.1,0.2,1.3,1.8,rossqu01,355,Quinton Ross,SF-SG,28,TOT,52,7,562,2.6,7.1,0.36,0.3,1.3,0.19,2.3,5.8,0.4,0.5,0.9,0.571,1.1,2,3.1,0.8,0.8,0.4,0.7,4.4,5.9,rossqu01,86,111,rossqu01,355,Quinton Ross,SF-SG,28,TOT,52,562,3,0.393,0.189,0.126,3.5,6.6,5,3,1.2,0.8,8.6,10.4,,-0.4,0.3,-0.1,-0.008,,-6,-0.4,-6.4,-0.6,rossqu01,355,Quinton Ross,SF-SG,28,TOT,52,562,,51%,47%,1%,,-4.7,-4,1,5,32,1,7,8,25,4,7,rossqu01,355,Quinton Ross,SF-SG,28,TOT,52,562,0.36,14.6,,0.811,0.243,0.045,0.036,0.486,0.189,,0.4,0.407,0.2,0.25,0.426,0.19,,0.889,1,,0,0,,0.857,0.222,,0,0,rossqu01
355,Quinton Ross,SF,28,DAL,27,7,11.1,0.9,2.1,0.411,0.1,0.5,0.231,0.7,1.6,0.465,0.438,0.2,0.3,0.625,0.4,0.6,1,0.3,0.3,0.1,0.1,1.3,2,rossqu01,355,Quinton Ross,SF,28,DAL,27,7,301,2.8,6.7,0.411,0.4,1.6,0.231,2.4,5.1,0.465,0.6,1,0.625,1.3,1.9,3.2,0.8,0.8,0.5,0.4,4.1,6.5,rossqu01,102,110,rossqu01,355,Quinton Ross,SF,28,DAL,27,301,5.4,0.454,0.232,0.143,4.2,6,5.1,3.3,1.2,1,4.8,9.6,,0.1,0.2,0.3,0.043,,-4.3,0,-4.3,-0.2,rossqu01,355,Quinton Ross,SF,28,DAL,27,301,,15%,82%,2%,,-4.1,-7.6,0,1,18,0,5,6,15,2,3,rossqu01,355,Quinton Ross,SF,28,DAL,27,301,0.411,15.7,,0.768,0.179,0.054,0.036,0.5,0.232,,0.465,0.4,0.333,0,0.536,0.231,,0.9,1,,0,0,,0.846,0.273,,0,0,rossqu01
355,Quinton Ross,SG,28,WAS,25,0,10.4,0.7,2.2,0.309,0,0.3,0.125,0.6,1.9,0.34,0.318,0.1,0.2,0.5,0.2,0.6,0.9,0.2,0.2,0.1,0.3,1.4,1.5,rossqu01,355,Quinton Ross,SG,28,WAS,25,0,261,2.3,7.6,0.309,0.1,1.1,0.125,2.2,6.5,0.34,0.4,0.8,0.5,0.8,2.2,3,0.7,0.8,0.3,1.1,4.8,5.2,rossqu01,71,113,rossqu01,355,Quinton Ross,SG,28,WAS,25,261,0.3,0.33,0.145,0.109,2.6,7.2,4.9,2.8,1.2,0.6,12.2,11.4,,-0.5,0.1,-0.4,-0.067,,-8.1,-0.8,-8.9,-0.5,rossqu01,355,Quinton Ross,SG,28,WAS,25,261,1%,93%,6%,,,-5.3,0.2,1,4,14,1,2,2,10,2,4,rossqu01,355,Quinton Ross,SG,28,WAS,25,261,0.309,13.6,,0.855,0.309,0.036,0.036,0.473,0.145,,0.34,0.412,0,0.5,0.308,0.125,,0.875,1,,0,0,,0.875,0.143,,0,0,rossqu01
356,Brandon Roy,SG,25,POR,65,65,37.2,7.6,16,0.473,1.1,3.4,0.33,6.4,12.6,0.512,0.508,5.3,6.8,0.78,1.1,3.3,4.4,4.7,0.9,0.2,2,2.1,21.5,roybr01,356,Brandon Roy,SG,25,POR,65,65,2419,7.3,15.4,0.473,1.1,3.3,0.33,6.2,12.2,0.512,5.1,6.5,0.78,1.1,3.2,4.2,4.5,0.9,0.2,1.9,2,20.8,roybr01,117,109,roybr01,356,Brandon Roy,SG,25,POR,65,2419,21.3,0.568,0.213,0.424,3.7,10.9,7.3,23.1,1.4,0.5,9.5,26.7,,7,2.1,9.1,0.18,,4.7,0,4.7,4.1,roybr01,356,Brandon Roy,SG,25,POR,65,2419,,55%,44%,1%,,5.2,3.3,53,40,57,14,184,17,706,39,45,roybr01,356,Brandon Roy,SG,25,POR,65,2419,0.473,13.6,,0.787,0.247,0.099,0.155,0.286,0.213,,0.512,0.637,0.485,0.441,0.451,0.33,,0.263,0.822,,0.013,13,,0.231,0.373,,5,0,roybr01
357,Brandon Rush,SG,24,IND,82,64,30.4,3.6,8.6,0.423,1.5,3.7,0.411,2.1,4.9,0.433,0.511,0.7,1.1,0.629,0.5,3.7,4.2,1.4,0.7,0.8,1.1,1.9,9.4,rushbr01,357,Brandon Rush,SG,24,IND,82,64,2491,4.3,10.1,0.423,1.8,4.4,0.411,2.5,5.8,0.433,0.8,1.3,0.629,0.6,4.4,5,1.6,0.8,0.9,1.3,2.3,11.2,rushbr01,99,108,rushbr01,357,Brandon Rush,SG,24,IND,82,2491,9.6,0.522,0.43,0.127,1.8,13.5,7.6,6.9,1.1,1.9,11.1,14.8,,0,2.5,2.5,0.047,,-1.5,0.1,-1.3,0.4,rushbr01,357,Brandon Rush,SG,24,IND,82,2491,,79%,20%,,,-4.1,-2.6,44,36,104,7,42,14,269,11,31,rushbr01,357,Brandon Rush,SG,24,IND,82,2491,0.423,16.4,,0.57,0.219,0.071,0.074,0.205,0.43,,0.433,0.5,0.44,0.346,0.389,0.411,,0.526,0.992,,0.036,24,,0.374,0.522,,0,0,rushbr01
358,Kareem Rush,SG,29,LAC,7,0,8.3,0.6,1.6,0.364,0.1,0.4,0.333,0.4,1.1,0.375,0.409,0,0,,0.1,0.7,0.9,0.6,0.3,0.4,0.4,1.1,1.3,rushka01,358,Kareem Rush,SG,29,LAC,7,0,58,2.5,6.8,0.364,0.6,1.9,0.333,1.9,5,0.375,0,0,,0.6,3.1,3.7,2.5,1.2,1.9,1.9,5,5.6,rushka01,80,109,rushka01,358,Kareem Rush,SG,29,LAC,7,58,4.8,0.409,0.273,0,2,10,6,10,1.8,3.8,21.4,10.9,,-0.1,0.1,0,-0.019,,-5.3,1.8,-3.5,0,rushka01,358,Kareem Rush,SG,29,LAC,7,58,,100%,,,,-6.3,0.7,2,1,5,0,1,1,8,0,1,rushka01,358,Kareem Rush,SG,29,LAC,7,58,0.364,14.3,,0.727,0.182,0.091,0.273,0.182,0.273,,0.375,0.5,1,0.333,0,0.333,,0.333,1,,0,0,,0.333,0,,0,0,rushka01
359,John Salmons,SG,30,TOT,81,56,34.9,5.4,12.2,0.441,1.5,3.8,0.382,3.9,8.4,0.468,0.501,3.1,3.8,0.83,0.4,2.9,3.3,2.8,1.2,0.3,1.5,2,15.4,salmojo01,359,John Salmons,SG,30,TOT,81,56,2824,5.6,12.6,0.441,1.5,3.9,0.382,4.1,8.7,0.468,3.2,3.9,0.83,0.4,3,3.4,2.8,1.3,0.3,1.6,2.1,15.9,salmojo01,110,106,salmojo01,359,John Salmons,SG,30,TOT,81,2824,14.7,0.553,0.312,0.308,1.4,9.4,5.4,12.9,1.8,0.7,9.9,19.9,,3.7,3.4,7.1,0.121,,0.4,1.2,1.6,2.5,salmojo01,359,John Salmons,SG,30,TOT,81,2824,,63%,36%,1%,,2.9,4.4,59,33,90,13,132,7,510,30,68,salmojo01,359,John Salmons,SG,30,TOT,81,2824,0.441,14.2,,0.688,0.26,0.065,0.158,0.205,0.312,,0.468,0.57,0.469,0.401,0.389,0.382,,0.426,0.831,,0.016,16,,0.272,0.393,,0,0,salmojo01
359,John Salmons,SG,30,CHI,51,28,33.2,4.5,10.7,0.42,1.4,3.8,0.38,3.1,7,0.441,0.486,2.3,2.9,0.789,0.4,3.1,3.4,2.5,1.3,0.4,1.4,2,12.7,salmojo01,359,John Salmons,SG,30,CHI,51,28,1695,4.9,11.6,0.42,1.6,4.1,0.38,3.3,7.6,0.441,2.5,3.1,0.789,0.4,3.3,3.7,2.7,1.4,0.5,1.5,2.1,13.8,salmojo01,106,106,salmojo01,359,John Salmons,SG,30,CHI,51,1695,12.7,0.53,0.35,0.268,1.2,10.1,5.7,11.6,2,1,10.3,18.1,,1.2,2,3.2,0.092,,-0.9,1.3,0.5,1.1,salmojo01,359,John Salmons,SG,30,CHI,51,1695,,69%,32%,,,-0.9,1.1,33,19,59,6,63,4,272,14,35,salmojo01,359,John Salmons,SG,30,CHI,51,1695,0.42,15,,0.65,0.243,0.055,0.13,0.223,0.35,,0.441,0.556,0.433,0.408,0.336,0.38,,0.49,0.877,,0.018,10,,0.26,0.42,,0,0,salmojo01
359,John Salmons,SG,30,MIL,30,28,37.6,6.9,14.8,0.467,1.5,3.9,0.385,5.4,10.9,0.497,0.518,4.6,5.3,0.867,0.6,2.6,3.2,3.3,1.1,0.1,1.8,2.2,19.9,salmojo01,359,John Salmons,SG,30,MIL,30,28,1129,6.6,14.1,0.467,1.4,3.7,0.385,5.2,10.4,0.497,4.4,5,0.867,0.5,2.5,3.1,3.1,1.1,0.1,1.7,2.1,19,salmojo01,116,106,salmojo01,359,John Salmons,SG,30,MIL,30,1129,17.6,0.581,0.264,0.357,1.6,8.3,4.8,15,1.6,0.3,9.4,22.7,,2.5,1.4,3.9,0.165,,2.2,0.9,3.2,1.4,salmojo01,359,John Salmons,SG,30,MIL,30,1129,,55%,43%,2%,,8.8,9.4,26,14,31,7,69,3,238,16,33,salmojo01,359,John Salmons,SG,30,MIL,30,1129,0.467,13.2,,0.736,0.282,0.077,0.194,0.183,0.264,,0.497,0.584,0.5,0.395,0.469,0.385,,0.364,0.756,,0.014,6,,0.291,0.353,,0,0,salmojo01
360,Brian Scalabrine,PF,31,BOS,52,3,9.1,0.6,1.6,0.341,0.3,0.9,0.327,0.3,0.7,0.361,0.435,0.1,0.1,0.667,0.2,0.8,0.9,0.5,0.2,0.1,0.3,1.1,1.5,scalabr01,360,Brian Scalabrine,PF,31,BOS,52,3,472,2.2,6.5,0.341,1.2,3.7,0.327,1,2.7,0.361,0.3,0.5,0.667,0.7,3,3.7,2.1,0.7,0.3,1.3,4.5,5.9,scalabr01,89,108,scalabr01,360,Brian Scalabrine,PF,31,BOS,52,472,3.6,0.445,0.576,0.071,2.4,9.9,6.2,8.1,1,0.7,16.2,10.4,,-0.3,0.5,0.2,0.019,,-4.4,0.1,-4.3,-0.3,scalabr01,360,Brian Scalabrine,PF,31,BOS,52,472,,,41%,59%,,-7.2,-12.8,8,4,26,2,2,8,63,0,1,scalabr01,360,Brian Scalabrine,PF,31,BOS,52,472,0.341,19.7,,0.424,0.118,0.024,0.012,0.271,0.576,,0.361,0.7,0,0,0.261,0.327,,0.923,1,,0,0,,0.571,0.429,,0,0,scalabr01
361,Luis Scola,PF,29,HOU,82,82,32.6,6.8,13.3,0.514,0,0.1,0.2,6.8,13.2,0.515,0.514,2.5,3.3,0.779,2.1,6.5,8.6,2.1,0.8,0.3,2,3,16.2,scolalu01,361,Luis Scola,PF,29,HOU,82,82,2671,7.5,14.7,0.514,0,0.1,0.2,7.5,14.6,0.515,2.8,3.6,0.779,2.4,7.1,9.5,2.3,0.8,0.4,2.2,3.3,17.9,scolalu01,108,107,scolalu01,361,Luis Scola,PF,29,HOU,82,2671,17.2,0.55,0.005,0.245,7.2,23.6,15.1,11.1,1.2,0.7,11.9,22.7,,3.4,3,6.3,0.114,,0,-0.3,-0.3,1.1,scolalu01,361,Luis Scola,PF,29,HOU,82,2671,,,,88%,12%,-1.8,-3.8,54,53,89,28,113,41,415,25,75,scolalu01,361,Luis Scola,PF,29,HOU,82,2671,0.514,8.4,,0.995,0.357,0.26,0.117,0.261,0.005,,0.515,0.653,0.473,0.422,0.411,0.2,,0.626,1,,0.002,2,,0,,,2,0,scolalu01
362,Thabo Sefolosha,SG,25,OKC,82,82,28.6,2.4,5.4,0.44,0.5,1.6,0.313,1.9,3.8,0.494,0.486,0.7,1.1,0.674,0.9,3.8,4.7,1.8,1.2,0.6,1.1,1.9,6,sefolth01,362,Thabo Sefolosha,SG,25,OKC,82,82,2348,3,6.8,0.44,0.6,2,0.313,2.3,4.8,0.494,0.9,1.4,0.674,1.2,4.8,5.9,2.2,1.5,0.7,1.4,2.4,7.5,sefolth01,103,104,sefolth01,362,Thabo Sefolosha,SG,25,OKC,82,2348,9.8,0.509,0.297,0.202,3.8,14.8,9.5,8.9,2.1,1.5,15.8,10.9,,0.6,3.4,4,0.082,,-1.9,2,0.1,1.3,sefolth01,362,Thabo Sefolosha,SG,25,OKC,82,2348,,83%,16%,1%,,2.3,-4.8,44,28,84,5,38,8,314,9,25,sefolth01,362,Thabo Sefolosha,SG,25,OKC,82,2348,0.44,12.5,,0.703,0.351,0.061,0.082,0.211,0.297,,0.494,0.619,0.333,0.306,0.398,0.313,,0.641,0.976,,0.054,23,,0.489,0.328,,0,0,sefolth01
363,Ramon Sessions,PG,23,MIN,82,1,21.1,3.1,6.8,0.456,0,0.2,0.067,3.1,6.6,0.467,0.457,2,2.8,0.717,0.7,1.9,2.6,3.1,0.7,0.1,1.7,1.7,8.2,sessira01,363,Ramon Sessions,PG,23,MIN,82,1,1732,5.3,11.5,0.456,0,0.3,0.067,5.2,11.2,0.467,3.5,4.8,0.717,1.2,3.2,4.4,5.4,1.1,0.1,2.8,2.8,14,sessira01,101,113,sessira01,363,Ramon Sessions,PG,23,MIN,82,1732,12.9,0.513,0.027,0.42,3.7,10.3,6.9,23.3,1.6,0.2,17.2,19.9,,0.5,0.6,1.1,0.031,,-1.8,-1.2,-3,-0.4,sessira01,363,Ramon Sessions,PG,23,MIN,82,1732,93%,7%,,,,-6.5,6.3,79,37,44,14,103,18,582,25,40,sessira01,363,Ramon Sessions,PG,23,MIN,82,1732,0.456,8.2,,0.973,0.414,0.198,0.155,0.205,0.027,,0.467,0.543,0.391,0.419,0.421,0.067,,0.369,1,,0.022,12,,0,,,1,0,sessira01
364,Bobby Simmons,PF,29,NJN,23,2,17.2,1.8,5.1,0.359,0.9,2.7,0.317,1,2.3,0.407,0.444,0.8,0.9,0.9,0.5,2.3,2.7,0.7,0.7,0.1,0.8,2.3,5.3,simmobo01,364,Bobby Simmons,PF,29,NJN,23,2,395,3.8,10.7,0.359,1.8,5.7,0.317,2,4.9,0.407,1.6,1.8,0.9,1,4.7,5.7,1.4,1.4,0.3,1.7,4.7,11.1,simmobo01,94,110,simmobo01,364,Bobby Simmons,PF,29,NJN,23,395,8,0.485,0.538,0.171,3.1,15.9,9.2,6.3,2,0.6,13.1,16.8,,-0.2,0.3,0.1,0.014,,-3.6,0,-3.6,-0.2,simmobo01,364,Bobby Simmons,PF,29,NJN,23,395,,,28%,72%,,-7,3.5,6,6,30,2,5,2,31,1,4,simmobo01,364,Bobby Simmons,PF,29,NJN,23,395,0.359,19.1,,0.462,0.12,0.043,0.06,0.239,0.538,,0.407,0.5,1,0.429,0.25,0.317,,0.5,1,,0,0,,0.381,0.333,,0,0,simmobo01
365,James Singleton,PF-SF,28,TOT,57,3,17.1,1.7,4.5,0.382,0.1,0.6,0.189,1.6,3.8,0.415,0.396,0.9,1.1,0.855,1.9,2.9,4.8,0.5,0.5,0.8,0.9,2,4.5,singlja01,365,James Singleton,PF-SF,28,TOT,57,3,977,3.6,9.4,0.382,0.3,1.4,0.189,3.3,8,0.415,2,2.3,0.855,4,6.2,10.2,1.1,1,1.6,1.8,4.2,9.4,singlja01,98,106,singlja01,365,James Singleton,PF-SF,28,TOT,57,977,11.4,0.452,0.146,0.244,12.6,20,16.3,4.8,1.5,3.3,14.8,15.4,,-0.1,1.2,1.1,0.056,,-3.2,0,-3.2,-0.3,singlja01,365,James Singleton,PF-SF,28,TOT,57,977,,,4%,91%,5%,-8.1,-5.3,18,13,68,9,21,9,70,1,18,singlja01,365,James Singleton,PF-SF,28,TOT,57,977,0.382,12,,0.854,0.331,0.126,0.094,0.303,0.146,,0.415,0.524,0.313,0.5,0.312,0.189,,0.611,0.857,,0.063,14,,0.189,0.286,,1,0,singlja01
365,James Singleton,SF,28,DAL,25,0,8.4,1,2.6,0.375,0.2,0.9,0.227,0.8,1.7,0.452,0.414,0.2,0.2,1,0.7,1.5,2.2,0.4,0.4,0.3,0.5,1.2,2.4,singlja01,365,James Singleton,SF,28,DAL,25,0,211,4.1,10.9,0.375,0.9,3.8,0.227,3.2,7.2,0.452,1,1,1,2.9,6.5,9.4,1.5,1.9,1.2,2,5.3,10.1,singlja01,92,102,singlja01,365,James Singleton,SF,28,DAL,25,211,10.2,0.443,0.344,0.094,9.4,20.4,14.9,6.3,2.7,2.5,15.3,17.1,,-0.2,0.4,0.2,0.048,,-4.4,0.9,-3.5,-0.1,singlja01,365,James Singleton,SF,28,DAL,25,211,,,19%,74%,7%,0.9,-2.1,5,0,16,3,3,4,22,0,2,singlja01,365,James Singleton,SF,28,DAL,25,211,0.375,15.9,,0.656,0.25,0.016,0.078,0.313,0.344,,0.452,0.563,0,0.4,0.4,0.227,,0.632,0.8,,0.063,4,,0.227,0.2,,0,0,singlja01
365,James Singleton,PF,28,WAS,32,3,23.9,2.3,5.9,0.384,0.1,0.5,0.133,2.2,5.5,0.406,0.389,1.5,1.8,0.839,2.8,4.1,6.9,0.7,0.5,1.1,1.2,2.6,6.1,singlja01,365,James Singleton,PF,28,WAS,32,3,766,3.4,8.9,0.384,0.1,0.7,0.133,3.3,8.2,0.406,2.2,2.6,0.839,4.3,6.1,10.4,1,0.8,1.7,1.7,3.9,9.2,singlja01,100,107,singlja01,365,James Singleton,PF,28,WAS,32,766,11.8,0.454,0.079,0.295,13.5,19.8,16.6,4.3,1.2,3.6,14.7,14.9,,0.1,0.9,0.9,0.059,,-2.8,-0.3,-3.1,-0.2,singlja01,365,James Singleton,PF,28,WAS,32,766,,,,96%,5%,-10.5,-6.2,13,13,52,6,18,5,48,1,16,singlja01,365,James Singleton,PF,28,WAS,32,766,0.384,10.7,,0.921,0.358,0.163,0.1,0.3,0.079,,0.406,0.515,0.323,0.526,0.281,0.133,,0.606,1,,0.063,10,,0.133,0.5,,1,0,singlja01
366,Brian Skinner,PF,33,LAC,16,1,7.7,0.6,1.6,0.4,0,0,,0.6,1.6,0.4,0.4,0.4,0.5,0.75,0.6,1.1,1.7,0,0.2,0.3,0.4,1.3,1.6,skinnbr01,366,Brian Skinner,PF,33,LAC,16,1,123,2.9,7.3,0.4,0,0,,2.9,7.3,0.4,1.8,2.3,0.75,2.6,5.3,7.9,0,0.9,1.2,2,5.9,7.6,skinnbr01,87,109,skinnbr01,366,Brian Skinner,PF,33,LAC,16,123,5.5,0.456,0,0.32,8.4,17.1,12.7,0,1.3,2.4,19.7,13.1,,-0.1,0.1,0,-0.006,,-6.5,-0.6,-7.2,-0.2,skinnbr01,366,Brian Skinner,PF,33,LAC,16,123,,,,52%,48%,-15.2,-8.5,1,1,11,4,4,1,0,0,1,skinnbr01,366,Brian Skinner,PF,33,LAC,16,123,0.4,7.4,,1,0.44,0.2,0.12,0.24,0,,0.4,0.364,0.4,1,0.167,,,0.7,,,0,0,,,,,0,0,skinnbr01
367,Craig Smith,PF,26,LAC,75,2,16.4,3,5.3,0.569,0,0.1,0.2,3,5.2,0.574,0.571,1.8,2.8,0.635,1.3,2.5,3.8,1.1,0.4,0.3,1.2,2.6,7.8,smithcr01,367,Craig Smith,PF,26,LAC,75,2,1232,6.6,11.6,0.569,0,0.1,0.2,6.6,11.5,0.574,3.9,6.1,0.635,2.8,5.6,8.4,2.5,1,0.7,2.6,5.7,17.1,smithcr01,112,109,smithcr01,367,Craig Smith,PF,26,LAC,75,1232,16.9,0.599,0.013,0.524,9.1,18,13.5,11.8,1.4,1.5,15.3,21.2,,2,1,3,0.117,,-0.9,0.1,-0.8,0.4,smithcr01,367,Craig Smith,PF,26,LAC,75,1232,,,,93%,7%,-4.6,3.4,16,30,101,26,103,16,196,17,45,smithcr01,367,Craig Smith,PF,26,LAC,75,1232,0.569,3.2,,0.987,0.7,0.181,0.048,0.058,0.013,,0.574,0.64,0.5,0.316,0.217,0.2,,0.658,1,,0.048,19,,0.4,0.5,,0,0,smithcr01
368,J.R. Smith,SG,24,DEN,75,0,27.8,5.7,13.8,0.414,2.1,6.2,0.338,3.6,7.5,0.477,0.491,1.9,2.7,0.706,0.4,2.7,3.1,2.4,1.3,0.3,1.9,2.3,15.4,smithjr01,368,J.R. Smith,SG,24,DEN,75,0,2082,7.4,17.9,0.414,2.7,8.1,0.338,4.7,9.8,0.477,2.5,3.5,0.706,0.5,3.6,4,3.2,1.7,0.3,2.4,3,20,smithjr01,101,108,smithjr01,368,J.R. Smith,SG,24,DEN,75,2082,15,0.515,0.452,0.195,1.6,11.3,6.5,15,2.4,0.7,11,26.9,,0.6,2.1,2.7,0.062,,0.5,-0.4,0.1,1.1,smithjr01,368,J.R. Smith,SG,24,DEN,75,2082,,56%,43%,1%,,6.4,4.6,73,39,87,19,72,15,403,23,31,smithjr01,368,J.R. Smith,SG,24,DEN,75,2082,0.414,17.3,,0.548,0.183,0.11,0.071,0.184,0.452,,0.477,0.646,0.447,0.342,0.379,0.338,,0.363,0.778,,0.036,35,,0.113,0.491,,10,0,smithjr01
369,Jason Smith,PF,23,PHI,56,2,11.8,1.3,3.1,0.431,0.2,0.5,0.345,1.2,2.6,0.448,0.46,0.5,0.8,0.69,1,1.4,2.4,0.6,0.4,0.5,0.6,2,3.4,smithja02,369,Jason Smith,PF,23,PHI,56,2,658,4.1,9.5,0.431,0.5,1.6,0.345,3.6,7.9,0.448,1.6,2.3,0.69,3,4.4,7.4,1.8,1.1,1.5,1.9,6,10.3,smithja02,101,109,smithja02,369,Jason Smith,PF,23,PHI,56,658,10.6,0.491,0.167,0.241,9.5,14.7,12.1,7.5,1.7,3.4,15.4,15.8,,0.1,0.6,0.7,0.048,,-3.9,-0.4,-4.3,-0.4,smithja02,369,Jason Smith,PF,23,PHI,56,658,,,,48%,52%,-5.2,-0.6,13,11,55,10,21,7,76,4,20,smithja02,369,Jason Smith,PF,23,PHI,56,658,0.431,10.8,,0.833,0.351,0.109,0.178,0.195,0.167,,0.448,0.623,0.316,0.323,0.324,0.345,,0.615,1,,0.052,9,,0.483,0.357,,0,0,smithja02
370,Joe Smith,PF,34,ATL,64,1,9.3,1.2,3,0.399,0,0.1,0.143,1.2,2.9,0.409,0.402,0.6,0.8,0.813,1,1.4,2.5,0.3,0.1,0.3,0.3,1.5,3,smithjo02,370,Joe Smith,PF,34,ATL,64,1,592,4.7,11.7,0.399,0.1,0.4,0.143,4.6,11.3,0.409,2.4,2.9,0.813,4,5.5,9.5,1.3,0.4,1.2,1.3,5.8,11.8,smithjo02,104,107,smithjo02,370,Joe Smith,PF,34,ATL,64,592,11.2,0.453,0.036,0.249,12.9,18.1,15.5,5.3,0.5,2.4,9.3,18.4,,0.3,0.6,0.9,0.077,,-3.8,-1.6,-5.5,-0.5,smithjo02,370,Joe Smith,PF,34,ATL,64,592,,,1%,95%,4%,-0.3,-6.3,12,6,63,3,22,8,47,2,10,smithjo02,370,Joe Smith,PF,34,ATL,64,592,0.399,11.8,,0.964,0.254,0.161,0.078,0.472,0.036,,0.409,0.633,0.419,0.267,0.308,0.143,,0.763,1,,0.052,10,,1,0.143,,0,0,smithjo02
371,Josh Smith,PF,24,ATL,81,81,35.4,6.2,12.3,0.505,0,0.1,0,6.2,12.2,0.508,0.505,3.2,5.2,0.618,2.8,6,8.7,4.2,1.6,2.1,2.4,3,15.7,smithjo03,371,Josh Smith,PF,24,ATL,81,81,2871,6.3,12.5,0.505,0,0.1,0,6.3,12.4,0.508,3.3,5.3,0.618,2.8,6,8.8,4.3,1.6,2.2,2.5,3,15.9,smithjo03,109,101,smithjo03,371,Josh Smith,PF,24,ATL,81,2871,21,0.536,0.007,0.422,9,19.8,14.3,19,2.4,4.5,14.3,22.2,,4.2,5.1,9.3,0.155,,2.4,2.7,5.1,5.1,smithjo03,371,Josh Smith,PF,24,ATL,81,2871,,,1%,99%,1%,7.1,7.3,104,55,144,22,219,26,792,66,63,smithjo03,371,Josh Smith,PF,24,ATL,81,2871,0.505,6.5,,0.993,0.55,0.191,0.026,0.226,0.007,,0.508,0.658,0.372,0.346,0.279,0,,0.621,,,0.144,134,,0.286,0,,1,0,smithjo03
372,Darius Songaila,C,31,NOH,75,1,18.8,3.2,6.5,0.494,0,0.1,0.167,3.2,6.4,0.498,0.495,0.8,1,0.811,0.8,2.3,3.1,0.9,0.8,0.2,1.1,2.7,7.2,songada01,372,Darius Songaila,C,31,NOH,75,1,1410,6.2,12.5,0.494,0,0.2,0.167,6.1,12.3,0.498,1.5,1.9,0.811,1.5,4.4,5.9,1.8,1.6,0.4,2.1,5.3,13.9,songada01,99,109,songada01,372,Darius Songaila,C,31,NOH,75,1410,11.6,0.522,0.012,0.152,4.8,14.7,9.7,7.9,2.3,0.8,13.5,19.5,,0,1.2,1.3,0.044,,-3.9,0.2,-3.7,-0.6,songada01,372,Darius Songaila,C,31,NOH,75,1410,,,,34%,66%,-3,-0.1,42,19,95,5,32,9,160,8,24,songada01,372,Darius Songaila,C,31,NOH,75,1410,0.494,12.1,,0.988,0.275,0.117,0.125,0.471,0.012,,0.498,0.642,0.491,0.393,0.443,0.167,,0.808,1,,0.002,0,,0.167,0,,0,0,songada01
