,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,Rk.1,Player.1,Pos.1,Age.1,Tm.1,G.1,GS.1,MP.1,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,2P.1,2PA.1,2P%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,PTS.1,Player-additional.1,ORtg,DRtg,Player-additional.2,Rk.2,Player.2,Pos.2,Age.2,Tm.2,G.2,MP.2,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 83,OWS,DWS,WS,WS/48,Unnamed: 88,OBPM,DBPM,BPM,VORP,Player-additional.3,Rk.3,Player.3,Pos.3,Age.3,Tm.3,G.3,MP.3,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot.1,Off..1,PGA,And1,Blkd,-9999,Rk.4,Player.4,Pos.4,Age.4,Tm.4,G.4,MP.4,FG%.2,Dist.,Unnamed: 127,2P.2,0-3,10-Mar,16-Oct,16-3P,3P.2,Unnamed: 134,2P.3,0-3.1,10-Mar.1,16-Oct.1,16-3P.1,3P.3,Unnamed: 141,2P.4,3P.4,Unnamed: 144,%FGA,#,Unnamed: 147,%3PA,3P%.2,Unnamed: 150,Att.,#.1,-9999.1
587,479,Lance Thomas,PF,29,NYK,73,31,18.5,1.4,3.7,0.382,0.7,1.7,0.403,0.7,2.0,0.364,0.476,0.6,0.7,0.83,0.6,1.8,2.4,0.6,0.4,0.2,0.5,1.8,4.1,thomala01,479,Lance Thomas,PF,29,NYK,73,31,1353,2.7,7.1,0.382,1.3,3.3,0.403,1.4,3.8,0.364,1.2,1.4,0.83,1.2,3.5,4.7,1.2,0.8,0.4,1.1,3.6,7.9,thomala01,103.0,113,thomala01,479,Lance Thomas,PF,29,NYK,73,1353,6.3,0.513,0.464,0.199,3.6,10.7,7.2,4.2,1.1,0.9,12.1,10.7,,0.3,0.6,0.9,0.031,,-3.2,-0.5,-3.7,-0.6,thomala01,479,Lance Thomas,PF,29,NYK,73,1353,,,55%,45%,,-6.3,-3.7,12,11,53,5,24,12,103,3,16,thomala01,479,Lance Thomas,PF,29,NYK,73,1353,0.382,15.3,,0.536,0.228,0.127,0.049,0.131,0.464,,0.364,0.508,0.147,0.308,0.343,0.403,,0.5,1.0,,0.034,8,,0.452,0.446,,0,0,thomala01
588,480,Klay Thompson,SG,27,GSW,73,73,34.3,7.9,16.2,0.488,3.1,7.1,0.44,4.7,9.0,0.526,0.585,1.1,1.3,0.837,0.4,3.4,3.8,2.5,0.8,0.5,1.8,1.6,20.0,thompkl01,480,Klay Thompson,SG,27,GSW,73,73,2506,8.3,16.9,0.488,3.3,7.5,0.44,5.0,9.5,0.526,1.2,1.4,0.837,0.4,3.5,4.0,2.7,0.8,0.5,1.8,1.7,21.0,thompkl01,110.0,111,thompkl01,480,Klay Thompson,SG,27,GSW,73,2506,16.0,0.598,0.442,0.083,1.5,10.3,6.2,11.2,1.1,1.1,9.5,23.7,,3.1,1.8,4.9,0.094,,1.7,-2.1,-0.4,1.0,thompkl01,480,Klay Thompson,SG,27,GSW,73,2506,8%,87%,6%,,,7.7,4.0,69,31,59,12,40,2,411,6,31,thompkl01,480,Klay Thompson,SG,27,GSW,73,2506,0.488,17.9,,0.558,0.121,0.054,0.14,0.244,0.442,,0.526,0.678,0.359,0.485,0.507,0.44,,0.743,0.952,,0.009,11,,0.175,0.473,,2,0,thompkl01
589,481,Tristan Thompson,C,26,CLE,53,22,20.2,2.5,4.4,0.562,0.0,0.0,,2.5,4.4,0.562,0.562,0.8,1.5,0.544,2.4,4.3,6.6,0.6,0.3,0.3,0.7,1.9,5.8,thomptr01,481,Tristan Thompson,C,26,CLE,53,22,1072,4.4,7.9,0.562,0.0,0.0,,4.4,7.9,0.562,1.4,2.7,0.544,4.2,7.6,11.8,1.1,0.5,0.6,1.2,3.4,10.3,thomptr01,120.0,112,thomptr01,481,Tristan Thompson,C,26,CLE,53,1072,13.6,0.569,0.0,0.336,13.4,23.3,18.4,4.3,0.7,1.3,11.8,12.6,,1.8,0.7,2.5,0.113,,-1.0,-1.9,-2.9,-0.2,thomptr01,481,Tristan Thompson,C,26,CLE,53,1072,,,,4%,96%,-4.5,-7.5,5,13,51,14,35,2,77,11,20,thomptr01,481,Tristan Thompson,C,26,CLE,53,1072,0.562,3.2,,1.0,0.664,0.255,0.06,0.026,0.0,,0.562,0.673,0.35,0.286,0.333,,,0.712,,,0.196,40,,,,,0,0,thomptr01
590,482,Sindarius Thornwell,SG,23,LAC,73,17,15.8,1.4,3.2,0.429,0.3,0.8,0.377,1.1,2.4,0.448,0.479,0.8,1.2,0.67,0.5,1.5,1.9,0.9,0.7,0.3,0.7,1.7,3.9,thornsi01,482,Sindarius Thornwell,SG,23,LAC,73,17,1156,3.1,7.3,0.429,0.7,1.9,0.377,2.4,5.4,0.448,1.8,2.7,0.67,1.0,3.3,4.4,2.1,1.5,0.8,1.7,3.9,8.8,thornsi01,101.0,111,thornsi01,482,Sindarius Thornwell,SG,23,LAC,73,1156,8.2,0.519,0.262,0.378,3.2,10.0,6.7,7.8,2.0,1.8,16.3,12.1,,0.1,0.9,1.0,0.041,,-3.4,1.0,-2.4,-0.1,thornsi01,482,Sindarius Thornwell,SG,23,LAC,73,1156,3%,32%,65%,,,-1.3,-2.3,28,14,71,5,42,13,147,12,35,thornsi01,482,Sindarius Thornwell,SG,23,LAC,73,1156,0.429,10.2,,0.738,0.399,0.215,0.052,0.073,0.262,,0.448,0.505,0.32,0.5,0.471,0.377,,0.688,1.0,,0.047,7,,0.459,0.393,,2,0,thornsi01
591,483,Anthony Tolliver,PF,32,DET,79,14,22.2,2.8,6.0,0.464,2.0,4.6,0.436,0.8,1.4,0.561,0.632,1.3,1.7,0.797,0.6,2.4,3.1,1.1,0.4,0.3,0.7,1.8,8.9,tollian01,483,Anthony Tolliver,PF,32,DET,79,14,1757,4.5,9.7,0.464,3.3,7.5,0.436,1.2,2.2,0.561,2.2,2.7,0.797,1.0,3.9,4.9,1.8,0.7,0.4,1.2,3.0,14.4,tollian01,126.0,110,tollian01,483,Anthony Tolliver,PF,32,DET,79,1757,13.9,0.663,0.773,0.282,3.1,12.3,7.6,7.5,0.9,1.1,9.9,14.8,,3.8,1.5,5.3,0.146,,1.2,-0.3,0.9,1.3,tollian01,483,Anthony Tolliver,PF,32,DET,79,1757,,,1%,97%,2%,0.8,1.8,29,14,64,4,60,6,205,13,13,tollian01,483,Anthony Tolliver,PF,32,DET,79,1757,0.464,20.1,,0.227,0.138,0.059,0.017,0.013,0.773,,0.561,0.708,0.286,0.375,0.5,0.436,,0.733,1.0,,0.034,14,,0.247,0.411,,0,0,tollian01
592,484,Karl-Anthony Towns,C,22,MIN,82,82,35.6,7.8,14.3,0.545,1.5,3.5,0.421,6.3,10.8,0.585,0.596,4.2,4.9,0.858,2.9,9.4,12.3,2.4,0.8,1.4,1.9,3.5,21.3,townska01,484,Karl-Anthony Towns,C,22,MIN,82,82,2918,7.9,14.5,0.545,1.5,3.5,0.421,6.4,10.9,0.585,4.3,5.0,0.858,2.9,9.5,12.5,2.5,0.8,1.4,2.0,3.5,21.5,townska01,127.0,107,townska01,484,Karl-Anthony Towns,C,22,MIN,82,2918,24.9,0.646,0.243,0.343,9.3,30.9,20.0,10.8,1.1,3.5,10.5,22.9,,10.6,3.4,14.0,0.23,,4.9,0.2,5.1,5.2,townska01,484,Karl-Anthony Towns,C,22,MIN,82,2918,,,,,100%,6.2,13.8,53,33,127,46,189,22,455,49,64,townska01,484,Karl-Anthony Towns,C,22,MIN,82,2918,0.545,10.3,,0.757,0.341,0.246,0.089,0.08,0.243,,0.585,0.723,0.476,0.442,0.5,0.421,,0.642,0.975,,0.096,96,,0.161,0.565,,1,0,townska01
593,485,P.J. Tucker,PF,32,HOU,82,34,27.8,2.1,5.4,0.39,1.4,3.8,0.371,0.7,1.6,0.435,0.52,0.5,0.7,0.717,1.1,4.4,5.6,0.9,1.0,0.3,0.9,2.5,6.1,tuckepj01,485,P.J. Tucker,PF,32,HOU,82,34,2281,2.7,7.0,0.39,1.8,4.9,0.371,0.9,2.1,0.435,0.7,0.9,0.717,1.5,5.7,7.2,1.2,1.2,0.4,1.2,3.2,7.9,tuckepj01,107.0,106,tuckepj01,485,P.J. Tucker,PF,32,HOU,82,2281,8.3,0.537,0.703,0.136,4.6,17.8,11.3,4.6,1.7,1.0,13.7,10.5,,1.0,3.0,3.9,0.082,,-1.9,0.8,-1.1,0.5,tuckepj01,485,P.J. Tucker,PF,32,HOU,82,2281,,5%,39%,55%,2%,11.1,5.9,31,9,102,16,19,9,190,4,19,tuckepj01,485,P.J. Tucker,PF,32,HOU,82,2281,0.39,18.4,,0.297,0.15,0.077,0.011,0.059,0.703,,0.435,0.561,0.324,0.2,0.308,0.371,,0.579,0.983,,0.005,2,,0.655,0.399,,0,0,tuckepj01
594,486,Evan Turner,SF,29,POR,79,40,25.7,3.3,7.3,0.447,0.5,1.7,0.318,2.7,5.6,0.485,0.484,1.2,1.4,0.85,0.4,2.7,3.1,2.2,0.6,0.4,1.3,2.1,8.2,turneev01,486,Evan Turner,SF,29,POR,79,40,2034,4.6,10.2,0.447,0.7,2.3,0.318,3.8,7.9,0.485,1.6,1.9,0.85,0.5,3.8,4.3,3.1,0.8,0.5,1.8,2.9,11.5,turneev01,103.0,109,turneev01,486,Evan Turner,SF,29,POR,79,2034,9.9,0.52,0.229,0.185,1.6,11.4,6.5,12.4,1.1,1.2,13.7,15.6,,0.5,2.1,2.6,0.061,,-2.9,0.4,-2.5,-0.3,turneev01,486,Evan Turner,SF,29,POR,79,2034,,4%,93%,4%,,-0.8,-7.5,51,33,76,4,46,11,412,10,15,turneev01,486,Evan Turner,SF,29,POR,79,2034,0.447,13.3,,0.771,0.128,0.184,0.315,0.144,0.229,,0.485,0.676,0.443,0.451,0.446,0.318,,0.236,0.976,,0.014,8,,0.417,0.327,,0,0,turneev01
595,487,Myles Turner,C,21,IND,65,62,28.2,4.7,9.8,0.479,0.9,2.4,0.357,3.8,7.4,0.519,0.523,2.5,3.2,0.777,1.4,5.0,6.4,1.3,0.6,1.8,1.5,2.9,12.7,turnemy01,487,Myles Turner,C,21,IND,65,62,1836,6.0,12.5,0.479,1.1,3.1,0.357,4.9,9.5,0.519,3.1,4.0,0.777,1.8,6.4,8.2,1.7,0.7,2.3,1.9,3.6,16.2,turnemy01,110.0,106,turnemy01,487,Myles Turner,C,21,IND,65,1836,16.6,0.567,0.246,0.322,5.8,19.8,12.8,7.0,1.0,5.7,11.6,20.0,,2.2,2.5,4.7,0.122,,-0.6,0.4,-0.2,0.8,turnemy01,487,Myles Turner,C,21,IND,65,1836,,,,,100%,3.4,3.3,26,16,98,34,93,7,212,19,27,turnemy01,487,Myles Turner,C,21,IND,65,1836,0.479,14.1,,0.754,0.26,0.105,0.085,0.305,0.246,,0.519,0.614,0.478,0.407,0.482,0.357,,0.736,0.982,,0.085,46,,0.089,0.286,,1,0,turnemy01
596,488,Ekpe Udoh,C,30,UTA,63,3,12.9,1.0,1.9,0.5,0.0,0.0,0.0,1.0,1.9,0.504,0.5,0.7,0.9,0.75,1.1,1.3,2.4,0.8,0.7,1.2,0.3,1.7,2.6,udohek01,488,Ekpe Udoh,C,30,UTA,63,3,810,2.7,5.3,0.5,0.0,0.0,0.0,2.7,5.3,0.504,1.9,2.5,0.75,3.0,3.6,6.7,2.4,1.9,3.3,0.9,4.7,7.2,udohek01,126.0,98,udohek01,488,Ekpe Udoh,C,30,UTA,63,810,15.2,0.56,0.008,0.467,9.6,11.4,10.5,9.1,2.7,7.7,12.1,9.1,,1.3,1.8,3.2,0.187,,-1.3,4.4,3.1,1.1,udohek01,488,Ekpe Udoh,C,30,UTA,63,810,,,,1%,100%,4.3,-0.6,4,4,60,7,25,4,133,8,11,udohek01,488,Ekpe Udoh,C,30,UTA,63,810,0.5,4.5,,0.992,0.542,0.308,0.117,0.025,0.008,,0.504,0.662,0.378,0.214,0.0,0.0,,0.683,,,0.15,18,,0.0,,,1,0,udohek01
597,489,Tyler Ulis,PG,22,PHO,71,43,23.4,3.0,7.8,0.388,0.6,2.1,0.288,2.4,5.7,0.425,0.426,1.2,1.4,0.832,0.3,1.5,1.8,4.4,1.0,0.1,1.8,1.7,7.8,ulisty01,489,Tyler Ulis,PG,22,PHO,71,43,1658,4.6,12.0,0.388,0.9,3.2,0.288,3.7,8.8,0.425,1.8,2.2,0.832,0.5,2.3,2.8,6.8,1.5,0.2,2.8,2.6,12.0,ulisty01,96.0,115,ulisty01,489,Tyler Ulis,PG,22,PHO,71,1658,10.1,0.465,0.265,0.183,1.5,6.8,4.1,28.0,2.0,0.3,17.6,18.5,,-0.7,0.5,-0.2,-0.006,,-3.0,-1.4,-4.4,-1.0,ulisty01,489,Tyler Ulis,PG,22,PHO,71,1658,100%,,,,,-9.3,0.5,96,22,43,1,40,12,735,5,42,ulisty01,489,Tyler Ulis,PG,22,PHO,71,1658,0.388,15.0,,0.735,0.116,0.136,0.281,0.201,0.265,,0.425,0.438,0.413,0.445,0.396,0.288,,0.198,0.5,,0.0,0,,0.13,0.263,,3,0,ulisty01
598,490,Jonas Valančiūnas,C,25,TOR,77,77,22.4,5.1,8.9,0.568,0.4,1.0,0.405,4.7,8.0,0.587,0.59,2.2,2.7,0.806,2.4,6.2,8.6,1.1,0.4,0.9,1.5,2.5,12.7,valanjo01,490,Jonas Valančiūnas,C,25,TOR,77,77,1727,8.1,14.3,0.568,0.6,1.5,0.405,7.5,12.8,0.587,3.5,4.4,0.806,3.8,9.9,13.8,1.7,0.6,1.4,2.4,4.0,20.4,valanjo01,120.0,103,valanjo01,490,Jonas Valančiūnas,C,25,TOR,77,1727,22.5,0.628,0.108,0.307,12.1,30.3,21.4,7.5,0.8,3.2,12.9,22.7,,4.6,3.0,7.6,0.21,,2.4,0.0,2.4,1.9,valanjo01,490,Jonas Valančiūnas,C,25,TOR,77,1727,,,,,100%,6.0,-3.6,31,38,95,29,95,2,202,21,49,valanjo01,490,Jonas Valančiūnas,C,25,TOR,77,1727,0.568,6.4,,0.892,0.443,0.333,0.093,0.025,0.108,,0.587,0.704,0.472,0.406,0.706,0.405,,0.636,0.9,,0.108,71,,0.081,0.667,,0,0,valanjo01
599,491,Denzel Valentine,SG,24,CHI,77,37,27.2,3.9,9.4,0.417,1.9,4.8,0.386,2.1,4.6,0.45,0.517,0.5,0.7,0.745,0.6,4.5,5.1,3.2,0.8,0.1,1.3,2.4,10.2,valende01,491,Denzel Valentine,SG,24,CHI,77,37,2095,5.2,12.4,0.417,2.5,6.4,0.386,2.7,6.0,0.45,0.7,0.9,0.745,0.8,5.9,6.8,4.2,1.1,0.2,1.7,3.2,13.5,valende01,104.0,111,valende01,491,Denzel Valentine,SG,24,CHI,77,2095,12.1,0.527,0.513,0.071,2.4,18.3,10.1,17.8,1.5,0.5,11.8,17.5,,1.0,1.5,2.5,0.057,,-1.0,0.0,-1.0,0.5,valende01,491,Denzel Valentine,SG,24,CHI,77,2095,1%,29%,71%,,,-7.5,0.3,54,26,80,7,12,1,581,1,27,valende01,491,Denzel Valentine,SG,24,CHI,77,2095,0.417,17.6,,0.487,0.117,0.121,0.125,0.125,0.513,,0.45,0.607,0.414,0.411,0.378,0.386,,0.487,0.79,,0.004,2,,0.219,0.37,,2,0,valende01
600,492,Fred VanVleet,PG,23,TOR,76,0,20.0,3.1,7.2,0.426,1.4,3.4,0.414,1.6,3.7,0.437,0.525,1.1,1.3,0.832,0.3,2.1,2.4,3.2,0.9,0.3,1.0,1.7,8.6,vanvlfr01,492,Fred VanVleet,PG,23,TOR,76,0,1520,5.5,12.9,0.426,2.6,6.2,0.414,2.9,6.7,0.437,2.0,2.4,0.832,0.6,3.8,4.4,5.8,1.6,0.5,1.8,3.1,15.5,vanvlfr01,115.0,106,vanvlfr01,492,Fred VanVleet,PG,23,TOR,76,1520,15.9,0.556,0.479,0.185,1.9,11.5,6.8,22.8,2.2,1.0,11.2,19.1,,2.7,2.0,4.7,0.149,,1.4,1.0,2.4,1.7,vanvlfr01,492,Fred VanVleet,PG,23,TOR,76,1520,71%,29%,,,,12.4,7.0,38,21,52,9,42,9,572,14,47,vanvlfr01,492,Fred VanVleet,PG,23,TOR,76,1520,0.426,13.9,,0.521,0.327,0.132,0.037,0.026,0.479,,0.437,0.567,0.236,0.05,0.357,0.414,,0.242,0.778,,0.0,0,,0.295,0.429,,6,0,vanvlfr01
601,493,Rashad Vaughn,SG,21,TOT,28,0,7.6,0.8,2.0,0.411,0.5,1.3,0.378,0.3,0.7,0.474,0.536,0.1,0.2,0.667,0.1,0.6,0.8,0.5,0.2,0.1,0.2,0.5,2.3,vaughra01,493,Rashad Vaughn,SG,21,TOT,28,0,212,3.9,9.5,0.411,2.4,6.3,0.378,1.5,3.2,0.474,0.7,1.0,0.667,0.5,3.1,3.6,2.2,0.8,0.5,1.0,2.5,10.9,vaughra01,107.0,113,vaughra01,493,Rashad Vaughn,SG,21,TOT,28,212,9.3,0.546,0.661,0.107,1.6,9.8,5.7,8.7,1.2,1.2,9.3,13.7,,0.1,0.1,0.2,0.05,,-1.3,-1.4,-2.6,0.0,vaughra01,493,Rashad Vaughn,SG,21,TOT,28,212,,71%,29%,1%,,-2.5,-1.6,4,1,9,0,3,0,30,0,2,vaughra01,493,Rashad Vaughn,SG,21,TOT,28,212,0.411,18.9,,0.339,0.107,0.125,0.089,0.018,0.661,,0.474,0.667,0.286,0.6,0.0,0.378,,0.778,1.0,,0.0,0,,0.27,0.6,,0,0,vaughra01
605,494,Noah Vonleh,PF,22,TOT,54,16,16.2,1.9,4.3,0.444,0.4,1.2,0.303,1.6,3.1,0.5,0.487,0.7,1.1,0.621,1.3,4.5,5.8,0.6,0.4,0.3,0.6,1.3,4.9,vonleno01,494,Noah Vonleh,PF,22,TOT,54,16,875,4.3,9.6,0.444,0.8,2.7,0.303,3.5,6.9,0.5,1.5,2.4,0.621,2.9,9.9,12.8,1.4,0.8,0.7,1.3,2.8,10.9,vonleno01,106.0,106,vonleno01,494,Noah Vonleh,PF,22,TOT,54,875,12.8,0.509,0.282,0.248,8.5,30.2,19.2,5.7,1.1,1.6,10.7,14.5,,0.5,1.2,1.6,0.09,,-1.1,-0.2,-1.3,0.2,vonleno01,494,Noah Vonleh,PF,22,TOT,54,875,,,1%,72%,27%,-2.3,-0.4,11,8,34,7,26,3,82,6,17,vonleno01,494,Noah Vonleh,PF,22,TOT,54,875,0.444,11.3,,0.718,0.376,0.154,0.06,0.128,0.282,,0.5,0.625,0.333,0.357,0.4,0.303,,0.488,0.95,,0.111,22,,0.076,0.2,,0,0,vonleno01
608,495,Nikola Vučević,C,27,ORL,57,57,29.5,7.0,14.7,0.475,1.1,3.6,0.314,5.9,11.2,0.527,0.513,1.4,1.6,0.819,1.8,7.4,9.2,3.4,1.0,1.1,1.9,2.5,16.5,vucevni01,495,Nikola Vučević,C,27,ORL,57,57,1683,8.5,18.0,0.475,1.4,4.4,0.314,7.2,13.6,0.527,1.6,2.0,0.819,2.2,9.0,11.2,4.1,1.2,1.3,2.3,3.1,20.1,vucevni01,105.0,106,vucevni01,495,Nikola Vučević,C,27,ORL,57,1683,19.7,0.533,0.243,0.112,6.6,27.8,17.1,19.9,1.6,3.0,11.0,25.9,,1.3,2.3,3.6,0.102,,1.7,1.0,2.7,2.0,vucevni01,495,Nikola Vučević,C,27,ORL,57,1683,,,,,100%,-1.6,6.0,60,24,92,14,38,1,456,10,30,vucevni01,495,Nikola Vučević,C,27,ORL,57,1683,0.475,12.7,,0.757,0.213,0.223,0.154,0.168,0.243,,0.527,0.743,0.481,0.349,0.475,0.314,,0.672,1.0,,0.04,29,,0.01,0.5,,0,0,vucevni01
609,496,Dwyane Wade*,SG,36,TOT,67,3,22.9,4.5,10.2,0.438,0.5,1.7,0.288,4.0,8.5,0.468,0.462,2.0,2.8,0.714,0.7,3.0,3.8,3.4,0.9,0.7,2.1,1.9,11.4,wadedw01,496,Dwyane Wade*,SG,36,TOT,67,3,1536,7.0,16.0,0.438,0.7,2.6,0.288,6.3,13.4,0.468,3.2,4.4,0.714,1.2,4.7,5.9,5.3,1.4,1.1,3.3,2.9,17.9,wadedw01,98.0,109,wadedw01,496,Dwyane Wade*,SG,36,TOT,67,1536,15.0,0.5,0.163,0.277,3.7,14.6,9.2,23.5,2.0,2.6,15.5,26.2,,-0.4,1.6,1.1,0.036,,-0.9,-0.1,-1.0,0.4,wadedw01,496,Dwyane Wade*,SG,36,TOT,67,1536,56%,33%,11%,,,0.5,-0.3,85,34,64,8,85,4,539,17,35,wadedw01,496,Dwyane Wade*,SG,36,TOT,67,1536,0.438,11.1,,0.837,0.309,0.151,0.196,0.183,0.163,,0.468,0.659,0.398,0.306,0.368,0.288,,0.401,0.531,,0.031,20,,0.216,0.25,,0,0,wadedw01
612,497,Dion Waiters,SG,26,MIA,30,30,30.6,5.4,13.7,0.398,1.7,5.7,0.306,3.7,8.0,0.463,0.461,1.7,2.3,0.739,0.3,2.3,2.6,3.8,0.8,0.3,2.3,2.0,14.3,waitedi01,497,Dion Waiters,SG,26,MIA,30,30,918,6.4,16.1,0.398,2.0,6.7,0.306,4.4,9.4,0.463,2.0,2.7,0.739,0.3,2.7,3.0,4.4,0.9,0.4,2.7,2.4,16.8,waitedi01,94.0,110,waitedi01,497,Dion Waiters,SG,26,MIA,30,918,10.5,0.487,0.415,0.168,1.0,8.5,4.7,19.8,1.3,0.8,13.7,25.0,,-0.7,0.8,0.1,0.004,,-2.1,-1.4,-3.5,-0.4,waitedi01,497,Dion Waiters,SG,26,MIA,30,918,7%,80%,14%,,,-5.0,-7.8,36,19,31,8,28,3,284,2,19,waitedi01,497,Dion Waiters,SG,26,MIA,30,918,0.398,15.0,,0.585,0.246,0.124,0.046,0.168,0.415,,0.463,0.614,0.333,0.421,0.348,0.306,,0.171,0.769,,0.007,3,,0.271,0.391,,1,0,waitedi01
613,498,Kemba Walker,PG,27,CHO,80,80,34.2,7.4,17.0,0.431,2.9,7.5,0.384,4.5,9.5,0.469,0.516,4.5,5.3,0.864,0.4,2.7,3.1,5.6,1.1,0.3,2.2,1.2,22.1,walkeke02,498,Kemba Walker,PG,27,CHO,80,80,2736,7.7,17.9,0.431,3.0,7.9,0.384,4.7,10.0,0.469,4.8,5.5,0.864,0.4,2.8,3.3,5.8,1.2,0.3,2.4,1.3,23.3,walkeke02,115.0,111,walkeke02,498,Kemba Walker,PG,27,CHO,80,2736,20.6,0.572,0.441,0.308,1.2,8.7,4.9,27.4,1.6,0.7,10.4,27.4,,6.5,2.0,8.6,0.15,,4.7,-0.7,4.0,4.2,walkeke02,498,Kemba Walker,PG,27,CHO,80,2736,100%,,,,,3.6,11.1,122,41,60,1,166,25,1035,40,90,walkeke02,498,Kemba Walker,PG,27,CHO,80,2736,0.431,16.0,,0.559,0.227,0.086,0.095,0.151,0.441,,0.469,0.573,0.316,0.408,0.437,0.384,,0.151,0.481,,0.001,0,,0.048,0.379,,7,0,walkeke02
614,499,John Wall,PG,27,WAS,41,41,34.4,6.8,16.3,0.42,1.5,4.1,0.371,5.3,12.2,0.436,0.466,4.3,5.9,0.726,0.5,3.1,3.7,9.6,1.4,1.1,3.9,2.0,19.4,walljo01,499,John Wall,PG,27,WAS,41,41,1410,7.1,17.0,0.42,1.6,4.3,0.371,5.6,12.8,0.436,4.5,6.2,0.726,0.6,3.3,3.8,10.0,1.5,1.1,4.0,2.0,20.3,walljo01,105.0,108,walljo01,499,John Wall,PG,27,WAS,41,1410,19.1,0.515,0.25,0.361,1.8,10.2,6.0,44.5,2.0,2.8,17.0,29.1,,1.2,1.5,2.7,0.092,,3.5,-0.5,3.0,1.8,walljo01,499,John Wall,PG,27,WAS,41,1410,99%,1%,,,,4.1,5.3,106,43,43,8,108,6,930,28,44,walljo01,499,John Wall,PG,27,WAS,41,1410,0.42,13.0,,0.75,0.31,0.09,0.093,0.253,0.25,,0.436,0.638,0.317,0.274,0.296,0.371,,0.101,0.645,,0.028,16,,0.042,0.714,,3,0,walljo01
615,500,Tyrone Wallace,PG,23,LAC,30,19,28.4,3.7,8.2,0.445,0.3,1.3,0.25,3.3,6.9,0.483,0.466,2.0,2.6,0.782,0.7,2.8,3.5,2.4,0.9,0.4,1.5,2.8,9.7,wallaty01,500,Tyrone Wallace,PG,23,LAC,30,19,851,4.7,10.4,0.445,0.4,1.7,0.25,4.2,8.8,0.483,2.6,3.3,0.782,0.9,3.6,4.4,3.0,1.1,0.5,1.9,3.5,12.3,wallaty01,102.0,112,wallaty01,500,Tyrone Wallace,PG,23,LAC,30,851,10.1,0.517,0.162,0.316,2.7,10.7,6.8,11.8,1.5,1.3,14.1,16.6,,0.2,0.5,0.7,0.042,,-3.1,-0.4,-3.5,-0.3,wallaty01,500,Tyrone Wallace,PG,23,LAC,30,851,64%,36%,,,,0.1,-0.3,21,17,36,4,30,1,159,4,36,wallaty01,500,Tyrone Wallace,PG,23,LAC,30,851,0.445,8.2,,0.838,0.352,0.312,0.154,0.02,0.162,,0.483,0.667,0.364,0.316,0.4,0.25,,0.58,1.0,,0.016,4,,0.55,0.364,,1,0,wallaty01
616,501,Derrick Walton,PG,22,MIA,16,0,9.2,0.5,1.6,0.32,0.4,1.1,0.412,0.1,0.5,0.125,0.46,0.4,0.4,1.0,0.1,0.9,1.0,1.0,0.4,0.2,0.1,0.4,1.8,waltode01,501,Derrick Walton,PG,22,MIA,16,0,147,2.0,6.1,0.32,1.7,4.2,0.412,0.2,2.0,0.125,1.5,1.5,1.0,0.5,3.4,3.9,3.9,1.7,0.7,0.5,1.7,7.1,waltode01,123.0,106,waltode01,501,Derrick Walton,PG,22,MIA,16,147,11.2,0.525,0.68,0.24,1.5,10.7,6.1,14.6,2.4,1.7,6.7,9.1,,0.2,0.2,0.4,0.128,,-1.1,2.4,1.3,0.1,waltode01,501,Derrick Walton,PG,22,MIA,16,147,100%,,,,,-9.1,-10.4,2,0,5,0,1,1,39,0,1,waltode01,501,Derrick Walton,PG,22,MIA,16,147,0.32,24.0,,0.32,0.0,0.0,0.04,0.28,0.68,,0.125,,,0.0,0.143,0.412,,0.0,0.714,,0.0,0,,0.176,0.667,,1,0,waltode01
618,503,T.J. Warren,SF,24,PHO,65,65,33.0,8.1,16.4,0.498,0.3,1.4,0.222,7.8,15.0,0.523,0.507,3.0,3.9,0.757,1.9,3.2,5.1,1.3,1.0,0.6,1.3,2.3,19.6,warretj01,503,T.J. Warren,SF,24,PHO,65,65,2142,8.9,17.9,0.498,0.3,1.5,0.222,8.6,16.4,0.523,3.2,4.3,0.757,2.1,3.5,5.6,1.4,1.1,0.7,1.4,2.5,21.4,warretj01,109.0,114,warretj01,503,T.J. Warren,SF,24,PHO,65,2142,17.6,0.541,0.085,0.24,6.1,10.5,8.3,7.2,1.5,1.5,6.7,24.9,,2.6,0.8,3.4,0.077,,0.8,-1.6,-0.7,0.7,warretj01,503,T.J. Warren,SF,24,PHO,65,2142,,,87%,13%,,-9.8,-0.3,31,18,63,16,126,6,207,37,53,warretj01,503,T.J. Warren,SF,24,PHO,65,2142,0.498,8.8,,0.915,0.378,0.182,0.188,0.167,0.085,,0.523,0.682,0.415,0.425,0.393,0.222,,0.617,1.0,,0.041,44,,0.411,0.216,,0,0,warretj01
